MODEL,PRED_DOCKQ
fold_7yqz_4_model_1,0.11768179
fold_7yqz_3_model_1,0.09949587
fold_7yqz_3_model_3,0.09448688
fold_7yqz_3_model_0,0.09384515
fold_7yqz_5_model_4,0.08659694
fold_7yqz_4_model_4,0.0843885
fold_7yqz_5_model_1,0.07790411
fold_7yqz_2_model_3,0.06949437
fold_7yqz_1_model_3,0.06946148
fold_7yqz_4_model_3,0.06901687
fold_7yqz_4_model_0,0.06588255
fold_7yqz_1_model_2,0.06201357
fold_7yqz_1_model_4,0.06149732
fold_7yqz_5_model_0,0.0600712
fold_7yqz_2_model_2,0.05968026
fold_7yqz_2_model_1,0.05843592
fold_7yqz_1_model_0,0.05815267
fold_7yqz_1_model_1,0.05764213
fold_7yqz_4_model_2,0.05109953
fold_7yqz_2_model_0,0.04784048
fold_7yqz_3_model_2,0.0461545
fold_7yqz_2_model_4,0.04491071
fold_7yqz_5_model_2,0.03959388
fold_7yqz_5_model_3,0.03935856
fold_7yqz_3_model_4,0.02347688
