Acceptable-or-better (a): count DockQ ≥ 0.23
Medium-or-better (b): count DockQ ≥ 0.49
High (c): count DockQ ≥ 0.80

hit rate = a/b/c 

7YQZ hit rate =  10/0/0

7YQZ,fold_7yqz_4_model_1,0.11768179,0.426
7YQZ,fold_7yqz_3_model_1,0.09949587,0.451
7YQZ,fold_7yqz_3_model_3,0.09448688,0.464
7YQZ,fold_7yqz_3_model_0,0.09384515,0.431
7YQZ,fold_7yqz_5_model_4,0.08659694,0.447
7YQZ,fold_7yqz_4_model_4,0.0843885,0.457
7YQZ,fold_7yqz_5_model_1,0.07790411,0.466
7YQZ,fold_7yqz_2_model_3,0.06949437,0.449
7YQZ,fold_7yqz_1_model_3,0.06946148,0.413
7YQZ,fold_7yqz_4_model_3,0.06901687,0.453
