TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7UED,fold_7ued_3_model_1,0.42360392,0.776
7UED,fold_7ued_3_model_4,0.42352641,0.762
7UED,fold_7ued_5_model_4,0.42351502,0.768
7UED,fold_7ued_3_model_2,0.42351246,0.756
7UED,fold_7ued_1_model_1,0.42345637,0.778
7UED,fold_7ued_3_model_0,0.42339715,0.767
7UED,fold_7ued_5_model_2,0.42338696,0.769
7UED,fold_7ued_4_model_2,0.4233683,0.749
7UED,fold_7ued_5_model_0,0.42336491,0.762
7UED,fold_7ued_2_model_4,0.42336017,0.74
7UED,fold_7ued_4_model_0,0.42335516,0.764
7UED,fold_7ued_5_model_1,0.42331043,0.777
7UED,fold_7ued_1_model_4,0.42330346,0.426
7UED,fold_7ued_1_model_3,0.42327288,0.751
7UED,fold_7ued_5_model_3,0.42326096,0.756
7UED,fold_7ued_2_model_3,0.42314187,0.759
7UED,fold_7ued_2_model_0,0.42313686,0.765
7UED,fold_7ued_1_model_2,0.42312163,0.768
7UED,fold_7ued_1_model_0,0.42306298,0.762
7UED,fold_7ued_4_model_1,0.42305416,0.75
7UED,fold_7ued_3_model_3,0.42301381,0.764
7UED,fold_7ued_4_model_4,0.42287293,0.785
7UED,fold_7ued_2_model_2,0.42271003,0.779
7UED,fold_7ued_2_model_1,0.42254362,0.785
7UED,fold_7ued_4_model_3,0.42196608,0.767
