MODEL,PRED_DOCKQ
ori_temp_pipeline_with_alphafold_models_1,0.37461227
species_interact_uniref_a3m_0,0.37432155
custom_template_with_alphafold_models_1,0.37330851
custom_template_with_alphafold_models_3,0.37321043
uniprot_distance_uniref_a3m_2,0.37316233
uniprot_distance_uniprot_sto_2,0.37252131
sequence_based_template_with_alphafold_1,0.37249118
uniprot_distance_uniprot_sto_3,0.37247127
string_interact_uniprot_sto_0,0.37213254
pdb_interact_uniprot_sto_1,0.3720164
structure_temp_dimer_a_4,0.37192574
pdb_interact_uniprot_sto_3,0.37175938
sequence_based_template_4,0.37164173
structure_temp_dimer_a_3,0.37159464
sequence_based_template_3,0.37089655
ori_temp_pipeline_with_alphafold_models_4,0.3708508
species_interact_uniref_sto_3,0.37081918
no_templates_4,0.37076819
species_interact_uniref_a3m_4,0.37073344
string_interact_uniprot_sto_3,0.37067047
ori_template_pipeline_3,0.37046099
uniprot_distance_uniref_a3m_3,0.37043136
ori_template_pipeline_0,0.37041789
string_interact_uniref_a3m_1,0.37040108
pdb_interact_uniprot_sto_0,0.37033084
uniclust_oxmatch_a3m_0,0.370271
structure_temp_dimer_2,0.37025985
ori_temp_pipeline_with_alphafold_models_3,0.37006912
structure_temp_dimer_0,0.37005848
structure_temp_dimer_4,0.37000307
uniprot_distance_uniref_a3m_1,0.36999631
uniclust_oxmatch_a3m_2,0.36998194
sequence_based_template_with_alphafold_2,0.36993691
default_4,0.3699365
string_interact_uniref_sto_2,0.36993378
sequence_based_template_with_alphafold_3,0.36992964
pdb_interact_uniref_sto_3,0.36991322
custom_template_file_3,0.36989066
string_interact_uniref_a3m_3,0.36979014
custom_template_with_alphafold_models_4,0.36970982
sequence_based_template_0,0.36969218
string_interact_uniref_sto_0,0.36967036
sequence_based_template_2,0.36965463
no_templates_0,0.3695958
uniclust_oxmatch_a3m_4,0.36950189
ori_temp_pipeline_with_alphafold_models_2,0.3694866
sequence_based_template_with_alphafold_0,0.36948413
species_interact_uniref_a3m_3,0.36945963
string_interact_uniprot_sto_4,0.3694298
custom_template_file_2,0.36942649
structure_temp_dimer_a_0,0.36941409
custom_template_with_alphafold_models_2,0.36939287
ori_temp_pipeline_with_alphafold_models_0,0.36934188
no_templates_3,0.36925468
sequence_based_template_with_alphafold_4,0.36905837
species_interact_uniref_a3m_1,0.36905044
uniprot_distance_uniref_sto_4,0.36901915
species_interact_uniprot_sto_3,0.36892164
uniprot_distance_uniprot_sto_1,0.36888963
species_interact_uniprot_sto_1,0.36884812
species_interact_uniref_sto_1,0.36881706
species_interact_uniprot_sto_2,0.36876482
structure_temp_dimer_a_2,0.36875778
uniprot_distance_uniref_sto_3,0.36869857
string_interact_uniprot_sto_2,0.36859912
string_interact_uniref_sto_4,0.36858481
string_interact_uniref_a3m_0,0.36856461
structure_temp_dimer_3,0.36852136
custom_template_with_alphafold_models_0,0.36847499
uniprot_distance_uniprot_sto_4,0.3684034
string_interact_uniref_a3m_2,0.3683708
species_interact_uniref_a3m_2,0.36836067
uniclust_oxmatch_a3m_1,0.3683461
string_interact_uniref_a3m_4,0.3683188
species_interact_uniprot_sto_0,0.3683053
species_interact_uniprot_sto_4,0.36828136
default_3,0.36816862
uniprot_distance_uniref_a3m_0,0.36810306
no_templates_2,0.36806107
structure_temp_dimer_a_1,0.36801934
uniprot_distance_uniref_a3m_4,0.36792082
uniclust_oxmatch_a3m_3,0.36791915
structure_temp_dimer_1,0.36790678
pdb_interact_uniprot_sto_2,0.36789125
pdb_interact_uniref_sto_2,0.36782166
string_interact_uniprot_sto_1,0.36776102
custom_template_file_1,0.36767989
default_1,0.36766598
default_2,0.36765
uniprot_distance_uniref_sto_1,0.36762983
custom_template_file_0,0.36754912
ori_template_pipeline_4,0.36753118
pdb_interact_uniref_sto_4,0.36727482
pdb_interact_uniprot_sto_4,0.36725205
ori_template_pipeline_2,0.36723024
no_templates_1,0.36715874
species_interact_uniref_sto_0,0.36704725
pdb_interact_uniref_sto_1,0.3662768
pdb_interact_uniref_sto_0,0.36621439
uniprot_distance_uniprot_sto_0,0.36620021
uniprot_distance_uniref_sto_0,0.36608046
uniprot_distance_uniref_sto_2,0.36602157
species_interact_uniref_sto_4,0.36594951
custom_template_file_4,0.36566672
species_interact_uniref_sto_2,0.36565033
default_0,0.36553591
ori_template_pipeline_1,0.3651664
sequence_based_template_1,0.36514091
string_interact_uniref_sto_3,0.36437207
string_interact_uniref_sto_1,0.36291292
