epoch,step,train_mse,tuning_dockq_mae,tuning_hit_rate_023,tuning_rank_regret,tuning_rank_spearman,val_loss,val_pearson_corr,val_rank_regret,val_rank_spearman,val_spearman_corr
84,1954,,0.18815548717975616,0.6845410466194153,0.09656907618045807,0.11097870022058487,0.07358375191688538,0.6918854117393494,0.120253786444664,0.2222222238779068,0.6778393387794495
84,1954,0.05565774068236351,,,,,,,,,
85,1977,,0.18810667097568512,0.6845410466194153,0.09656907618045807,0.11103629320859909,0.07361073046922684,0.6918503046035767,0.120253786444664,0.2222222238779068,0.6778393387794495
85,1977,0.06353577226400375,,,,,,,,,
86,2000,,0.18866637349128723,0.6845410466194153,0.0965062752366066,0.12051712721586227,0.07342151552438736,0.6918913722038269,0.120253786444664,0.2222222238779068,0.6771351099014282
86,2000,0.057282622903585434,,,,,,,,,
87,2023,,0.18882082402706146,0.6845410466194153,0.0965062752366066,0.12055535614490509,0.07340960204601288,0.6917796730995178,0.120253786444664,0.2222222238779068,0.6774704456329346
87,2023,0.05768183246254921,,,,,,,,,
88,2046,,0.18866075575351715,0.6845410466194153,0.0965062752366066,0.1204744353890419,0.073393315076828,0.6919440627098083,0.120253786444664,0.2222222238779068,0.6774704456329346
88,2046,0.06349153071641922,,,,,,,,,
89,2069,,0.18797160685062408,0.6845410466194153,0.0965062752366066,0.12069418281316757,0.07344317436218262,0.6922411322593689,0.120253786444664,0.2222222238779068,0.6775710582733154
89,2069,0.057447634637355804,,,,,,,,,
90,2092,,0.18729756772518158,0.6845410466194153,0.09649661183357239,0.13070333003997803,0.07396379113197327,0.6913638710975647,0.120253786444664,0.2222222238779068,0.6790801286697388
90,2092,0.06195701286196709,,,,,,,,,
91,2115,,0.18694069981575012,0.6845410466194153,0.09646279364824295,0.1404978632926941,0.07457935810089111,0.6900644302368164,0.120253786444664,0.2222222238779068,0.6790801286697388
91,2115,0.05456676706671715,,,,,,,,,
92,2138,,0.18715359270572662,0.6845410466194153,0.09649661183357239,0.13072797656059265,0.07400598376989365,0.6913047432899475,0.120253786444664,0.2222222238779068,0.6790801286697388
92,2138,0.06301795691251755,,,,,,,,,
93,2161,,0.18737751245498657,0.6845410466194153,0.0965062752366066,0.1209644302725792,0.07366161793470383,0.6919764280319214,0.120253786444664,0.2222222238779068,0.6778393387794495
93,2161,0.05952799320220947,,,,,,,,,
94,2184,,0.18767084181308746,0.6845410466194153,0.0965062752366066,0.1206689104437828,0.07342922687530518,0.692350447177887,0.120253786444664,0.2222222238779068,0.6778393387794495
94,2184,0.05089270696043968,,,,,,,,,
95,2207,,0.18781022727489471,0.6845410466194153,0.0965062752366066,0.12070976942777634,0.07340669631958008,0.6922725439071655,0.120253786444664,0.2222222238779068,0.6778393387794495
95,2207,0.07039322704076767,,,,,,,,,
96,2230,,0.18782559037208557,0.6845410466194153,0.0965062752366066,0.12070976942777634,0.07340879738330841,0.6922757029533386,0.120253786444664,0.2222222238779068,0.6778393387794495
96,2230,0.0823727622628212,,,,,,,,,
97,2253,,0.18777889013290405,0.6845410466194153,0.0965062752366066,0.12072157114744186,0.07343247532844543,0.6922608017921448,0.120253786444664,0.2222222238779068,0.6778393387794495
97,2253,0.06840422749519348,,,,,,,,,
98,2276,,0.18770842254161835,0.6845410466194153,0.0965062752366066,0.12071575969457626,0.07345402985811234,0.6922511458396912,0.120253786444664,0.2222222238779068,0.6778393387794495
98,2276,0.055315859615802765,,,,,,,,,
99,2299,,0.18776680529117584,0.6845410466194153,0.0965062752366066,0.1207156702876091,0.07343907654285431,0.6922492980957031,0.120253786444664,0.2222222238779068,0.6778393387794495
99,2299,0.07712201029062271,,,,,,,,,
100,2322,,0.18775446712970734,0.6845410466194153,0.0965062752366066,0.12073926627635956,0.07343678921461105,0.6922606229782104,0.120253786444664,0.2222222238779068,0.6778393387794495
100,2322,0.059112243354320526,,,,,,,,,
101,2345,,0.18766635656356812,0.6845410466194153,0.0965062752366066,0.12078838795423508,0.07346045970916748,0.6922627091407776,0.120253786444664,0.2222222238779068,0.6778393387794495
101,2345,0.05941732972860336,,,,,,,,,
102,2368,,0.1877186894416809,0.6845410466194153,0.0965062752366066,0.12076196819543839,0.07344610244035721,0.6922816038131714,0.120253786444664,0.2222222238779068,0.6778393387794495
102,2368,0.06398685276508331,,,,,,,,,
103,2391,,0.18773463368415833,0.6845410466194153,0.0965062752366066,0.12076196819543839,0.07343985885381699,0.6922897696495056,0.120253786444664,0.2222222238779068,0.6778393387794495
103,2391,0.06986676901578903,,,,,,,,,
104,2414,,0.18774721026420593,0.6845410466194153,0.0965062752366066,0.12076196819543839,0.07343657314777374,0.6922948360443115,0.120253786444664,0.2222222238779068,0.6778393387794495
104,2414,0.06687775254249573,,,,,,,,,
105,2437,,0.18774594366550446,0.6845410466194153,0.0965062752366066,0.12076196819543839,0.07343490421772003,0.6923009753227234,0.120253786444664,0.2222222238779068,0.6778393387794495
105,2437,0.057656075805425644,,,,,,,,,
106,2460,,0.1877209097146988,0.6845410466194153,0.0965062752366066,0.12076196819543839,0.07344072312116623,0.6922997236251831,0.120253786444664,0.2222222238779068,0.6778393387794495
106,2460,0.05431845411658287,,,,,,,,,
107,2483,,0.18772484362125397,0.6845410466194153,0.0965062752366066,0.12076196819543839,0.07343817502260208,0.6923043131828308,0.120253786444664,0.2222222238779068,0.6778393387794495
107,2483,0.07525534927845001,,,,,,,,,
108,2506,,0.18772926926612854,0.6845410466194153,0.0965062752366066,0.12076196819543839,0.07343779504299164,0.69230717420578,0.120253786444664,0.2222222238779068,0.6778393387794495
108,2506,0.07924077659845352,,,,,,,,,
109,2529,,0.18772397935390472,0.6845410466194153,0.0965062752366066,0.12076196819543839,0.0734381303191185,0.6923097372055054,0.120253786444664,0.2222222238779068,0.6778393387794495
109,2529,0.05162711814045906,,,,,,,,,
