MODEL,PRED_DOCKQ
model_3_multimer_20220423_293181_tidy,0.39238438
model_3_multimer_20220423_342393_tidy,0.36581227
model_3_multimer_20220423_221403_tidy,0.30952513
ranked_4_tidy,0.28838396
model_3_multimer_20220423_052571_tidy,0.28838396
model_5_multimer_20220423_052571_tidy,0.25468624
ranked_3_tidy,0.25468624
ranked_0_tidy,0.25004292
model_2_multimer_20220423_052571_tidy,0.25004292
model_2_multimer_20220423_293181_tidy,0.23983443
model_1_multimer_20220423_293181_tidy,0.23105222
model_2_multimer_20220423_536048_tidy,0.2256375
model_2_multimer_20220423_221403_tidy,0.21800701
model_1_multimer_20220423_536048_tidy,0.21752466
model_3_multimer_20220423_536048_tidy,0.21649309
model_2_multimer_20220423_342393_tidy,0.21325967
model_1_multimer_20220423_221403_tidy,0.20613788
model_1_multimer_20220423_342393_tidy,0.2026971
ranked_2_tidy,0.18706158
model_1_multimer_20220423_052571_tidy,0.18706158
model_4_multimer_20220423_293181_tidy,0.18652464
model_4_multimer_20220423_536048_tidy,0.18391779
ranked_1_tidy,0.18077479
model_4_multimer_20220423_052571_tidy,0.18077479
model_5_multimer_20220423_221403_tidy,0.17927667
model_4_multimer_20220423_221403_tidy,0.17715828
model_5_multimer_20220423_342393_tidy,0.17174806
model_4_multimer_20220423_342393_tidy,0.17172562
model_5_multimer_20220423_293181_tidy,0.16655582
model_5_multimer_20220423_536048_tidy,0.16270055
