TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7O9W,fold_7o9w_2_model_3,0.64893377,0.751
7O9W,fold_7o9w_5_model_4,0.41609466,0.74
7O9W,fold_7o9w_1_model_3,0.40820861,0.743
7O9W,fold_7o9w_4_model_0,0.36659843,0.731
7O9W,fold_7o9w_5_model_0,0.34154925,0.73
7O9W,fold_7o9w_1_model_0,0.32426128,0.641
7O9W,fold_7o9w_3_model_3,0.30307734,0.664
7O9W,fold_7o9w_5_model_2,0.29947871,0.722
7O9W,fold_7o9w_2_model_4,0.28024575,0.747
7O9W,fold_7o9w_3_model_2,0.24924494,0.723
7O9W,fold_7o9w_2_model_2,0.23626128,0.643
7O9W,fold_7o9w_2_model_1,0.23565227,0.739
7O9W,fold_7o9w_5_model_3,0.23492247,0.591
7O9W,fold_7o9w_4_model_2,0.22856334,0.629
7O9W,fold_7o9w_4_model_1,0.20547391,0.721
7O9W,fold_7o9w_2_model_0,0.20281379,0.736
7O9W,fold_7o9w_1_model_2,0.19913453,0.781
7O9W,fold_7o9w_1_model_4,0.18984772,0.618
7O9W,fold_7o9w_5_model_1,0.18874978,0.697
7O9W,fold_7o9w_3_model_1,0.18519263,0.734
7O9W,fold_7o9w_3_model_4,0.18451388,0.736
7O9W,fold_7o9w_4_model_4,0.17761047,0.743
7O9W,fold_7o9w_1_model_1,0.17650814,0.662
7O9W,fold_7o9w_4_model_3,0.15869454,0.655
7O9W,fold_7o9w_3_model_0,0.15848185,0.643
