TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7SGM,fold_7sgm_1_model_3,0.37207392,0.829
7SGM,fold_7sgm_1_model_4,0.37175056,0.851
7SGM,fold_7sgm_2_model_0,0.37156454,0.566
7SGM,fold_7sgm_2_model_3,0.37148431,0.824
7SGM,fold_7sgm_4_model_2,0.37143379,0.576
7SGM,fold_7sgm_2_model_2,0.37133703,0.837
7SGM,fold_7sgm_3_model_3,0.37125057,0.783
7SGM,fold_7sgm_2_model_1,0.37121439,0.833
7SGM,fold_7sgm_3_model_1,0.37099713,0.834
7SGM,fold_7sgm_2_model_4,0.37092388,0.793
7SGM,fold_7sgm_1_model_1,0.37089777,0.535
7SGM,fold_7sgm_1_model_2,0.37081769,0.563
7SGM,fold_7sgm_1_model_0,0.3707583,0.555
7SGM,fold_7sgm_4_model_0,0.37064752,0.543
7SGM,fold_7sgm_3_model_4,0.37036681,0.835
7SGM,fold_7sgm_4_model_1,0.37005791,0.54
7SGM,fold_7sgm_3_model_0,0.36976692,0.845
7SGM,fold_7sgm_3_model_2,0.36950701,0.817
7SGM,fold_7sgm_4_model_4,0.36945075,0.548
7SGM,fold_7sgm_5_model_2,0.36872554,0.571
7SGM,fold_7sgm_5_model_4,0.36870515,0.564
7SGM,fold_7sgm_5_model_0,0.36842963,0.545
7SGM,fold_7sgm_5_model_3,0.36831123,0.559
7SGM,fold_7sgm_4_model_3,0.36826006,0.572
7SGM,fold_7sgm_5_model_1,0.36776316,0.564
