TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7SJN,fold_7sjn_5_model_4,0.36240044,0.893
7SJN,fold_7sjn_5_model_3,0.36159793,0.872
7SJN,fold_7sjn_5_model_1,0.36155686,0.89
7SJN,fold_7sjn_1_model_0,0.36153686,0.888
7SJN,fold_7sjn_1_model_3,0.36065647,0.893
7SJN,fold_7sjn_5_model_2,0.36030784,0.899
7SJN,fold_7sjn_1_model_2,0.36024851,0.9
7SJN,fold_7sjn_1_model_1,0.36006126,0.895
7SJN,fold_7sjn_1_model_4,0.35831097,0.887
7SJN,fold_7sjn_4_model_0,0.35788009,0.552
7SJN,fold_7sjn_2_model_2,0.35776827,0.565
7SJN,fold_7sjn_3_model_0,0.35768175,0.557
7SJN,fold_7sjn_3_model_4,0.35732573,0.566
7SJN,fold_7sjn_2_model_3,0.35727298,0.556
7SJN,fold_7sjn_4_model_1,0.35715467,0.561
7SJN,fold_7sjn_2_model_0,0.3570247,0.557
7SJN,fold_7sjn_3_model_1,0.35678059,0.55
7SJN,fold_7sjn_4_model_3,0.35674599,0.556
7SJN,fold_7sjn_3_model_2,0.35667694,0.562
7SJN,fold_7sjn_5_model_0,0.35662124,0.89
7SJN,fold_7sjn_4_model_2,0.35631955,0.559
7SJN,fold_7sjn_4_model_4,0.3558749,0.603
7SJN,fold_7sjn_2_model_4,0.35509604,0.567
7SJN,fold_7sjn_2_model_1,0.35503513,0.549
7SJN,fold_7sjn_3_model_3,0.35487196,0.557
