epoch,step,train_mse,val_loss,val_pearson_corr,val_spearman_corr
0,33,,0.14521294832229614,0.4225643277168274,0.4467287063598633
0,33,0.14298883080482483,,,
1,67,,0.14277076721191406,0.45561861991882324,0.4800392687320709
1,67,0.14398996531963348,,,
2,101,,0.11899629980325699,0.581448495388031,0.5347729325294495
2,101,0.1422082632780075,,,
3,135,,0.08656036108732224,0.6499781012535095,0.5852060317993164
3,135,0.10716764628887177,,,
4,169,,0.11315503716468811,0.6054319739341736,0.590008020401001
4,169,0.11270076036453247,,,
5,203,,0.09933861345052719,0.6551006436347961,0.5888845324516296
5,203,0.09342636168003082,,,
6,237,,0.0778285413980484,0.7006062865257263,0.621588945388794
6,237,0.086615189909935,,,
7,271,,0.15121403336524963,0.6208175420761108,0.6173036694526672
7,271,0.09085622429847717,,,
8,305,,0.08848598599433899,0.6414884924888611,0.6054098010063171
8,305,0.09210733324289322,,,
9,339,,0.09884387999773026,0.6766228675842285,0.6124358773231506
9,339,0.07840576767921448,,,
10,373,,0.07811982184648514,0.6906052827835083,0.6116304397583008
10,373,0.10628701001405716,,,
11,407,,0.07778871804475784,0.6808891892433167,0.6125821471214294
11,407,0.07608471065759659,,,
12,441,,0.08879756182432175,0.6666104793548584,0.6065397262573242
12,441,0.07534606754779816,,,
13,475,,0.08461122214794159,0.6914918422698975,0.6037152409553528
13,475,0.07591695338487625,,,
14,509,,0.07514495402574539,0.6970056891441345,0.6162254810333252
14,509,0.07528315484523773,,,
15,543,,0.07772370427846909,0.7001869082450867,0.615020215511322
15,543,0.057991962879896164,,,
16,577,,0.08849973231554031,0.6749136447906494,0.6309284567832947
16,577,0.06541989743709564,,,
17,611,,0.12111179530620575,0.6382419466972351,0.614196240901947
17,611,0.06370070576667786,,,
18,645,,0.0841631069779396,0.6791642308235168,0.6256340146064758
18,645,0.06367630511522293,,,
19,679,,0.07806325703859329,0.6934502720832825,0.6052526831626892
19,679,0.06784069538116455,,,
20,713,,0.07458613812923431,0.727601170539856,0.6364190578460693
20,713,0.06151317432522774,,,
21,747,,0.08507071435451508,0.7071179151535034,0.6141138076782227
21,747,0.05867001414299011,,,
22,781,,0.07876387238502502,0.6921441555023193,0.6181685328483582
22,781,0.07377593964338303,,,
23,815,,0.11335272341966629,0.615002453327179,0.6228753328323364
23,815,0.06982345134019852,,,
24,849,,0.07112207263708115,0.713448166847229,0.6157975196838379
24,849,0.06021770089864731,,,
25,883,,0.07641951739788055,0.7143237590789795,0.6310626268386841
25,883,0.05962301045656204,,,
26,917,,0.08308063447475433,0.7075448036193848,0.6335300207138062
26,917,0.06645756959915161,,,
27,951,,0.07037685811519623,0.7179754376411438,0.6335996389389038
27,951,0.05989835411310196,,,
28,985,,0.08045963943004608,0.7000554203987122,0.6351511478424072
28,985,0.0671171322464943,,,
29,1019,,0.08315494656562805,0.696103572845459,0.6282975673675537
29,1019,0.0648907721042633,,,
30,1053,,0.06947403401136398,0.7201699018478394,0.6483199000358582
30,1053,0.048692915588617325,,,
31,1087,,0.0713912695646286,0.7149473428726196,0.6387695670127869
31,1087,0.05490860715508461,,,
32,1121,,0.0697769895195961,0.7244104146957397,0.6392971873283386
32,1121,0.05712215602397919,,,
33,1155,,0.06775961071252823,0.7301792502403259,0.6501492261886597
33,1155,0.06669057905673981,,,
34,1189,,0.07107952237129211,0.7306317090988159,0.6514675617218018
34,1189,0.05713152140378952,,,
35,1223,,0.07079296559095383,0.730889081954956,0.6595430970191956
35,1223,0.054230205714702606,,,
36,1257,,0.08651649206876755,0.6941372156143188,0.6591745615005493
36,1257,0.05350472405552864,,,
37,1291,,0.06582485884428024,0.740248441696167,0.6693233847618103
37,1291,0.05880999565124512,,,
38,1325,,0.09525492787361145,0.6999924778938293,0.6492997407913208
38,1325,0.06575898081064224,,,
39,1359,,0.0765460953116417,0.7314807772636414,0.6519383192062378
39,1359,0.06748034805059433,,,
40,1393,,0.07298410683870316,0.7401374578475952,0.6692237257957458
40,1393,0.06008954718708992,,,
41,1427,,0.06276901066303253,0.7664154767990112,0.6789771914482117
41,1427,0.06331950426101685,,,
42,1461,,0.07272332906723022,0.7265222668647766,0.6606366038322449
42,1461,0.06516272574663162,,,
43,1495,,0.09501181542873383,0.6560600399971008,0.6663015484809875
43,1495,0.06370512396097183,,,
44,1529,,0.06473388522863388,0.7586742043495178,0.6771286725997925
44,1529,0.0562719963490963,,,
45,1563,,0.06666544824838638,0.7495411038398743,0.6850451231002808
45,1563,0.05275249481201172,,,
46,1597,,0.059820931404829025,0.7665991187095642,0.6914497017860413
46,1597,0.05393823981285095,,,
47,1631,,0.06045055016875267,0.7667146325111389,0.7005771994590759
47,1631,0.058663640171289444,,,
48,1665,,0.11730792373418808,0.6696640849113464,0.6766151189804077
48,1665,0.05522315576672554,,,
49,1699,,0.06585101783275604,0.7582922577857971,0.6700049042701721
49,1699,0.07129547744989395,,,
50,1733,,0.0656471848487854,0.7555809020996094,0.6741815805435181
50,1733,0.04921311140060425,,,
51,1767,,0.06229507178068161,0.7543495893478394,0.6969358325004578
51,1767,0.06195932999253273,,,
52,1801,,0.10129360109567642,0.690249502658844,0.6546983122825623
52,1801,0.06183138117194176,,,
53,1835,,0.06571943312883377,0.7402447462081909,0.6748433113098145
53,1835,0.0574498288333416,,,
54,1869,,0.059049092233181,0.7720198631286621,0.6857420206069946
54,1869,0.047984544187784195,,,
55,1903,,0.05531182140111923,0.7872482538223267,0.7014995813369751
55,1903,0.04853799194097519,,,
56,1937,,0.054425984621047974,0.7888505458831787,0.7145214080810547
56,1937,0.04883966222405434,,,
57,1971,,0.05945088714361191,0.7778556942939758,0.7130005955696106
57,1971,0.05104254186153412,,,
58,2005,,0.054443828761577606,0.7889915704727173,0.7104136943817139
58,2005,0.050616659224033356,,,
59,2039,,0.058082688599824905,0.7786511182785034,0.709506094455719
59,2039,0.041572608053684235,,,
60,2073,,0.05448358505964279,0.7892319560050964,0.7145750522613525
60,2073,0.04833044856786728,,,
61,2107,,0.05395068973302841,0.7951995730400085,0.7205868363380432
61,2107,0.04230033978819847,,,
62,2141,,0.05419904366135597,0.7932204008102417,0.7142077684402466
62,2141,0.041976913809776306,,,
63,2175,,0.05496658384799957,0.7880128026008606,0.7142128944396973
63,2175,0.03923961520195007,,,
64,2209,,0.05654922500252724,0.7863738536834717,0.7104136943817139
64,2209,0.044498782604932785,,,
65,2243,,0.05410696938633919,0.7902312278747559,0.7153996825218201
65,2243,0.04011056199669838,,,
66,2277,,0.053471583873033524,0.7944920659065247,0.7150400876998901
66,2277,0.038417749106884,,,
67,2311,,0.05256805568933487,0.7978256940841675,0.72099369764328
67,2311,0.04299154877662659,,,
68,2345,,0.053697943687438965,0.7966835498809814,0.7163245677947998
68,2345,0.04283756762742996,,,
69,2379,,0.053049955517053604,0.7949733734130859,0.718535840511322
69,2379,0.04877446964383125,,,
70,2413,,0.06369433552026749,0.7777631282806396,0.7040365934371948
70,2413,0.04966535046696663,,,
71,2447,,0.05284738913178444,0.7962816953659058,0.7152489423751831
71,2447,0.04621061682701111,,,
72,2481,,0.053681399673223495,0.792188286781311,0.7114331126213074
72,2481,0.05111994221806526,,,
73,2515,,0.05551035702228546,0.7863247394561768,0.7145853042602539
73,2515,0.04014826938509941,,,
74,2549,,0.05446919426321983,0.7897142171859741,0.7187530398368835
74,2549,0.052237167954444885,,,
75,2583,,0.052902769297361374,0.795832633972168,0.7194479703903198
75,2583,0.038061436265707016,,,
76,2617,,0.05333522707223892,0.7943150401115417,0.7173586487770081
76,2617,0.04115017130970955,,,
77,2651,,0.05403563380241394,0.7923176288604736,0.7174876928329468
77,2651,0.0431053601205349,,,
78,2685,,0.053470417857170105,0.7936609387397766,0.7187485694885254
78,2685,0.041365887969732285,,,
79,2719,,0.05427490547299385,0.791330099105835,0.7189510464668274
79,2719,0.042060308158397675,,,
80,2753,,0.05309515446424484,0.794658362865448,0.7181162238121033
80,2753,0.04552729055285454,,,
81,2787,,0.05388648062944412,0.792087197303772,0.7209930419921875
81,2787,0.041300032287836075,,,
82,2821,,0.05392039939761162,0.7921294569969177,0.7209087610244751
82,2821,0.03954208642244339,,,
83,2855,,0.053505465388298035,0.7934591770172119,0.7195629477500916
83,2855,0.0392208956182003,,,
84,2889,,0.05331547185778618,0.7940542101860046,0.7193176746368408
84,2889,0.04670573025941849,,,
85,2923,,0.05347486957907677,0.7935389876365662,0.7186233401298523
85,2923,0.04671435430645943,,,
86,2957,,0.05354078859090805,0.7934167385101318,0.7192908525466919
86,2957,0.043500322848558426,,,
87,2991,,0.053207263350486755,0.7944234609603882,0.7186776399612427
87,2991,0.0398457795381546,,,
88,3025,,0.05341627821326256,0.7937769889831543,0.7186099290847778
88,3025,0.05193100869655609,,,
89,3059,,0.0533422976732254,0.7939887642860413,0.7186124920845032
89,3059,0.044841937720775604,,,
90,3093,,0.05345727875828743,0.7937048673629761,0.718601644039154
90,3093,0.04083282873034477,,,
91,3127,,0.05340190604329109,0.7938677072525024,0.7187389731407166
91,3127,0.040320318192243576,,,
92,3161,,0.05334129557013512,0.794018566608429,0.7188552021980286
92,3161,0.04439181834459305,,,
93,3195,,0.05337468534708023,0.7939381003379822,0.7188941836357117
93,3195,0.04389101266860962,,,
94,3229,,0.05332382768392563,0.7940499782562256,0.7187345027923584
94,3229,0.04993448778986931,,,
95,3263,,0.05336160957813263,0.79393470287323,0.7181021571159363
95,3263,0.04037758708000183,,,
96,3297,,0.05336208641529083,0.7939358353614807,0.7181947827339172
96,3297,0.04640505462884903,,,
97,3331,,0.05337231233716011,0.7939098477363586,0.7182024121284485
97,3331,0.0455428771674633,,,
98,3365,,0.05337483808398247,0.7939029932022095,0.7184528112411499
98,3365,0.042075108736753464,,,
99,3399,,0.053399693220853806,0.7938361167907715,0.7185307145118713
99,3399,0.047013770788908005,,,
100,3433,,0.05339067801833153,0.7938575148582458,0.7185920476913452
100,3433,0.049915749579668045,,,
101,3467,,0.053400781005620956,0.7938275933265686,0.7185307145118713
101,3467,0.03822256997227669,,,
102,3501,,0.0534091591835022,0.7938010096549988,0.7185307145118713
102,3501,0.0443422831594944,,,
103,3535,,0.05341019108891487,0.7937987446784973,0.7185307145118713
103,3535,0.04300404712557793,,,
104,3569,,0.05341048538684845,0.7937980890274048,0.7185307145118713
104,3569,0.04704831913113594,,,
105,3603,,0.053409721702337265,0.7937995195388794,0.7185307145118713
105,3603,0.038021355867385864,,,
106,3637,,0.05341099575161934,0.7937967777252197,0.7185307145118713
106,3637,0.03901520371437073,,,
107,3671,,0.05340958386659622,0.7937995791435242,0.7185307145118713
107,3671,0.042931511998176575,,,
108,3705,,0.05340854078531265,0.7938027381896973,0.7185083627700806
108,3705,0.042976535856723785,,,
109,3739,,0.05340897664427757,0.793800413608551,0.7185083627700806
109,3739,0.04046685993671417,,,
110,3773,,0.05340856313705444,0.7938016057014465,0.7185083627700806
110,3773,0.03802870586514473,,,
111,3807,,0.05340893939137459,0.7938005328178406,0.7185083627700806
111,3807,0.047118235379457474,,,
112,3841,,0.05341016501188278,0.7937971949577332,0.7185083627700806
112,3841,0.04372192919254303,,,
113,3842,,0.05256805568933487,0.7978256940841675,0.72099369764328
