Acceptable-or-better (a): count DockQ ≥ 0.23
Medium-or-better (b): count DockQ ≥ 0.49
High (c): count DockQ ≥ 0.80

hit rate = a/b/c 

7OM4 hit rate =  10/7/0

7OM4,fold_7om4_1_model_0,0.4054496,0.617
7OM4,fold_7om4_1_model_3,0.40541103,0.453
7OM4,fold_7om4_4_model_4,0.40535033,0.608
7OM4,fold_7om4_4_model_0,0.40534884,0.603
7OM4,fold_7om4_2_model_1,0.40534499,0.634
7OM4,fold_7om4_1_model_2,0.40520236,0.448
7OM4,fold_7om4_3_model_1,0.4051457,0.48
7OM4,fold_7om4_3_model_0,0.40499163,0.49
7OM4,fold_7om4_3_model_4,0.40495127,0.491
7OM4,fold_7om4_4_model_2,0.40492934,0.587
