Acceptable-or-better (a): count DockQ ≥ 0.23
Medium-or-better (b): count DockQ ≥ 0.49
High (c): count DockQ ≥ 0.80

hit rate = a/b/c 

5WK3 hit rate =  0/0/0

5WK3,model_5_multimer_20220423_193447,0.19444111,0.103
5WK3,model_5_multimer_20220423_199542,0.13139369,0.103
5WK3,model_1_multimer_20220423_681710,0.11613165,0.168
5WK3,model_2_multimer_20220423_193447,0.10908404,0.177
5WK3,model_4_multimer_20220423_199542,0.10335127,0.153
5WK3,model_4_multimer_20220423_649030,0.10285164,0.103
5WK3,model_4_multimer_20220423_193447,0.10230181,0.177
5WK3,model_1_multimer_20220423_193447,0.09692574,0.083
5WK3,model_1_multimer_20220423_199542,0.0932423,0.175
5WK3,model_2_multimer_20220423_199542,0.0890838,0.166
