MODEL,PRED_DOCKQ
model_5_multimer_20220423_193447_tidy,0.19444111
model_5_multimer_20220423_199542_tidy,0.13139369
model_1_multimer_20220423_681710_tidy,0.11613165
model_2_multimer_20220423_193447_tidy,0.10908404
model_4_multimer_20220423_199542_tidy,0.10335127
model_4_multimer_20220423_649030_tidy,0.10285164
model_4_multimer_20220423_193447_tidy,0.10230181
model_1_multimer_20220423_193447_tidy,0.09692574
model_1_multimer_20220423_199542_tidy,0.0932423
model_2_multimer_20220423_199542_tidy,0.0890838
model_3_multimer_20220423_649030_tidy,0.08807163
ranked_1_tidy,0.0821842
model_1_multimer_20220423_635985_tidy,0.0821842
model_5_multimer_20220423_649030_tidy,0.07849411
model_4_multimer_20220423_681710_tidy,0.07228459
model_3_multimer_20220423_635985_tidy,0.07106737
ranked_0_tidy,0.07106737
model_3_multimer_20220423_193447_tidy,0.07066001
model_2_multimer_20220423_649030_tidy,0.06568068
model_3_multimer_20220423_681710_tidy,0.06539128
model_4_multimer_20220423_635985_tidy,0.06399474
ranked_2_tidy,0.06399474
model_2_multimer_20220423_681710_tidy,0.06284457
model_2_multimer_20220423_635985_tidy,0.05925756
ranked_4_tidy,0.05925756
model_5_multimer_20220423_681710_tidy,0.05863529
model_3_multimer_20220423_199542_tidy,0.05493096
model_1_multimer_20220423_649030_tidy,0.05190595
model_5_multimer_20220423_635985_tidy,0.04264501
ranked_3_tidy,0.04264501
