TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7TEE,fold_7tee_4_model_3,0.60081047,0.566
7TEE,fold_7tee_3_model_3,0.54809976,0.531
7TEE,fold_7tee_3_model_1,0.53144604,0.533
7TEE,fold_7tee_2_model_2,0.52382481,0.414
7TEE,fold_7tee_1_model_2,0.5135473,0.415
7TEE,fold_7tee_1_model_1,0.50499254,0.424
7TEE,fold_7tee_2_model_0,0.5015583,0.424
7TEE,fold_7tee_4_model_1,0.48211622,0.415
7TEE,fold_7tee_1_model_0,0.48171577,0.42
7TEE,fold_7tee_5_model_1,0.48126221,0.412
7TEE,fold_7tee_5_model_0,0.45760626,0.422
7TEE,fold_7tee_3_model_0,0.44951701,0.509
7TEE,fold_7tee_5_model_4,0.44610015,0.502
7TEE,fold_7tee_2_model_1,0.43128595,0.419
7TEE,fold_7tee_1_model_3,0.42798063,0.408
7TEE,fold_7tee_4_model_4,0.37022948,0.519
7TEE,fold_7tee_2_model_4,0.35091954,0.577
7TEE,fold_7tee_2_model_3,0.34464356,0.405
7TEE,fold_7tee_1_model_4,0.34455961,0.537
7TEE,fold_7tee_3_model_4,0.33668858,0.488
7TEE,fold_7tee_5_model_3,0.31987113,0.493
7TEE,fold_7tee_4_model_0,0.31027868,0.417
7TEE,fold_7tee_3_model_2,0.30915108,0.542
7TEE,fold_7tee_4_model_2,0.28506085,0.411
7TEE,fold_7tee_5_model_2,0.16281419,0.406
