TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7WRV,fold_7wrv_2_model_2,0.32727998,0.285
7WRV,fold_7wrv_1_model_3,0.32685637,0.292
7WRV,fold_7wrv_4_model_0,0.32680053,0.447
7WRV,fold_7wrv_5_model_0,0.32679912,0.419
7WRV,fold_7wrv_3_model_0,0.32679194,0.412
7WRV,fold_7wrv_5_model_3,0.32667378,0.408
7WRV,fold_7wrv_4_model_1,0.32666257,0.449
7WRV,fold_7wrv_2_model_1,0.32664868,0.296
7WRV,fold_7wrv_5_model_4,0.32663602,0.467
7WRV,fold_7wrv_4_model_4,0.32661366,0.432
7WRV,fold_7wrv_2_model_4,0.32659411,0.285
7WRV,fold_7wrv_5_model_2,0.32657608,0.442
7WRV,fold_7wrv_5_model_1,0.32655755,0.484
7WRV,fold_7wrv_3_model_2,0.32654008,0.305
7WRV,fold_7wrv_1_model_0,0.32638749,0.386
7WRV,fold_7wrv_1_model_2,0.32629767,0.296
7WRV,fold_7wrv_3_model_1,0.32627943,0.474
7WRV,fold_7wrv_3_model_3,0.32622901,0.281
7WRV,fold_7wrv_2_model_0,0.32618755,0.279
7WRV,fold_7wrv_4_model_3,0.32616311,0.419
7WRV,fold_7wrv_1_model_4,0.32612488,0.273
7WRV,fold_7wrv_1_model_1,0.32605091,0.39
7WRV,fold_7wrv_4_model_2,0.32602865,0.422
7WRV,fold_7wrv_2_model_3,0.32589579,0.273
7WRV,fold_7wrv_3_model_4,0.32588604,0.355
