TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7OZN,pdb_interact_uniprot_sto_1,0.74534392,0.092
7OZN,species_interact_uniref_sto_0,0.73743755,0.276
7OZN,pdb_interact_uniprot_sto_0,0.70849073,0.089
7OZN,string_interact_uniref_a3m_2,0.69819862,0.01
7OZN,structure_temp_dimer_1,0.69677436,0.009
7OZN,sequence_based_template_1,0.69542724,0.008
7OZN,uniprot_distance_uniref_a3m_4,0.68411195,0.011
7OZN,uniclust_oxmatch_a3m_0,0.67893153,0.011
7OZN,uniclust_oxmatch_a3m_4,0.67355734,0.01
7OZN,uniprot_distance_uniref_a3m_3,0.67352641,0.01
7OZN,uniprot_distance_uniref_a3m_0,0.67313957,0.01
7OZN,string_interact_uniref_a3m_0,0.67278397,0.01
7OZN,uniprot_distance_uniref_a3m_2,0.67051691,0.01
7OZN,uniclust_oxmatch_a3m_2,0.66173208,0.011
7OZN,no_templates_1,0.65296459,0.278
7OZN,structure_temp_dimer_0,0.64591819,0.376
7OZN,species_interact_uniref_a3m_4,0.64042372,0.01
7OZN,species_interact_uniprot_sto_3,0.63263899,0.011
7OZN,uniclust_oxmatch_a3m_1,0.62800527,0.01
7OZN,no_templates_0,0.62651449,0.011
7OZN,string_interact_uniref_a3m_1,0.62411344,0.011
7OZN,string_interact_uniref_a3m_3,0.61828101,0.011
7OZN,sequence_based_template_3,0.61182851,0.012
7OZN,uniprot_distance_uniref_a3m_1,0.599186,0.01
7OZN,structure_temp_dimer_a_4,0.59693575,0.011
7OZN,pdb_interact_uniref_sto_0,0.59341538,0.266
7OZN,species_interact_uniref_a3m_0,0.59237081,0.012
7OZN,default_2,0.59020865,0.009
7OZN,custom_template_with_alphafold_models_0,0.58690864,0.482
7OZN,ori_temp_pipeline_with_alphafold_models_0,0.58184826,0.477
7OZN,structure_temp_dimer_a_0,0.58166271,0.474
7OZN,string_interact_uniprot_sto_0,0.58105046,0.308
7OZN,uniprot_distance_uniref_sto_4,0.56300217,0.012
7OZN,uniprot_distance_uniref_sto_0,0.56232244,0.274
7OZN,custom_template_file_0,0.55347365,0.41
7OZN,custom_template_with_alphafold_models_3,0.55304486,0.011
7OZN,sequence_based_template_with_alphafold_0,0.53816754,0.501
7OZN,species_interact_uniprot_sto_2,0.53039199,0.013
7OZN,structure_temp_dimer_a_1,0.52818662,0.011
7OZN,pdb_interact_uniprot_sto_3,0.5264746,0.054
7OZN,uniclust_oxmatch_a3m_3,0.52259612,0.01
7OZN,ori_temp_pipeline_with_alphafold_models_4,0.50525188,0.011
7OZN,sequence_based_template_with_alphafold_3,0.49396807,0.011
7OZN,species_interact_uniref_sto_2,0.49336988,0.017
7OZN,string_interact_uniref_a3m_4,0.48151475,0.011
7OZN,sequence_based_template_with_alphafold_2,0.48108104,0.01
7OZN,structure_temp_dimer_a_2,0.47923538,0.01
7OZN,species_interact_uniref_a3m_1,0.474132,0.011
7OZN,sequence_based_template_2,0.4728449,0.014
7OZN,ori_temp_pipeline_with_alphafold_models_2,0.47072181,0.01
7OZN,species_interact_uniref_a3m_2,0.45561671,0.011
7OZN,custom_template_with_alphafold_models_2,0.43488446,0.01
7OZN,ori_template_pipeline_4,0.4292241,0.031
7OZN,custom_template_with_alphafold_models_1,0.42155793,0.011
7OZN,sequence_based_template_0,0.41013369,0.5
7OZN,default_1,0.40644482,0.007
7OZN,species_interact_uniref_a3m_3,0.40561691,0.011
7OZN,species_interact_uniref_sto_1,0.40177804,0.008
7OZN,sequence_based_template_with_alphafold_1,0.37490883,0.011
7OZN,ori_template_pipeline_0,0.36395979,0.302
7OZN,pdb_interact_uniprot_sto_2,0.34399605,0.012
7OZN,ori_temp_pipeline_with_alphafold_models_1,0.34360683,0.011
7OZN,string_interact_uniprot_sto_1,0.33048287,0.027
7OZN,species_interact_uniprot_sto_0,0.31824028,0.27
7OZN,default_0,0.31241006,0.007
7OZN,custom_template_file_3,0.3036764,0.055
7OZN,custom_template_file_2,0.30021325,0.014
7OZN,string_interact_uniprot_sto_4,0.27462357,0.097
7OZN,structure_temp_dimer_3,0.27395529,0.01
7OZN,ori_template_pipeline_2,0.27361307,0.01
7OZN,no_templates_2,0.26310402,0.037
7OZN,uniprot_distance_uniref_sto_1,0.25141835,0.012
7OZN,uniprot_distance_uniprot_sto_2,0.20879176,0.035
7OZN,custom_template_with_alphafold_models_4,0.18968852,0.032
7OZN,no_templates_3,0.1783154,0.023
7OZN,uniprot_distance_uniprot_sto_1,0.175878,0.017
7OZN,string_interact_uniref_sto_3,0.16552478,0.022
7OZN,uniprot_distance_uniprot_sto_3,0.16212694,0.063
7OZN,no_templates_4,0.1472344,0.086
7OZN,pdb_interact_uniref_sto_4,0.14355876,0.011
7OZN,uniprot_distance_uniprot_sto_0,0.13624197,0.02
7OZN,uniprot_distance_uniref_sto_3,0.13467345,0.016
7OZN,pdb_interact_uniref_sto_1,0.12747946,0.019
7OZN,ori_temp_pipeline_with_alphafold_models_3,0.12738259,0.033
7OZN,uniprot_distance_uniref_sto_2,0.12528533,0.022
7OZN,pdb_interact_uniref_sto_3,0.1159756,0.011
7OZN,custom_template_file_4,0.11035397,0.016
7OZN,ori_template_pipeline_1,0.10773128,0.019
7OZN,species_interact_uniref_sto_3,0.10086092,0.039
7OZN,sequence_based_template_with_alphafold_4,0.09539048,0.031
7OZN,string_interact_uniref_sto_1,0.09346299,0.016
7OZN,structure_temp_dimer_4,0.092458,0.014
7OZN,pdb_interact_uniprot_sto_4,0.09142783,0.022
7OZN,ori_template_pipeline_3,0.08992964,0.016
7OZN,string_interact_uniref_sto_4,0.08136699,0.016
7OZN,string_interact_uniprot_sto_2,0.07690119,0.022
7OZN,pdb_interact_uniref_sto_2,0.07447989,0.016
7OZN,structure_temp_dimer_2,0.07153752,0.021
7OZN,sequence_based_template_4,0.06925268,0.22
7OZN,string_interact_uniprot_sto_3,0.06107299,0.023
7OZN,species_interact_uniref_sto_4,0.06094158,0.021
7OZN,string_interact_uniref_sto_0,0.06081341,0.009
7OZN,default_4,0.051496,0.015
7OZN,structure_temp_dimer_a_3,0.04732379,0.044
7OZN,species_interact_uniprot_sto_4,0.03977876,0.015
7OZN,default_3,0.03964316,0.012
