TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7SJO,fold_7sjo_3_model_3,0.31992498,0.579
7SJO,fold_7sjo_1_model_4,0.26627213,0.569
7SJO,fold_7sjo_2_model_0,0.25323954,0.598
7SJO,fold_7sjo_1_model_1,0.23537514,0.567
7SJO,fold_7sjo_3_model_2,0.2147605,0.569
7SJO,fold_7sjo_4_model_3,0.193269,0.551
7SJO,fold_7sjo_5_model_2,0.19202703,0.575
7SJO,fold_7sjo_5_model_0,0.1882913,0.57
7SJO,fold_7sjo_5_model_4,0.18828709,0.571
7SJO,fold_7sjo_2_model_3,0.18257225,0.59
7SJO,fold_7sjo_3_model_4,0.17317623,0.577
7SJO,fold_7sjo_5_model_3,0.17271528,0.566
7SJO,fold_7sjo_5_model_1,0.17151955,0.57
7SJO,fold_7sjo_4_model_2,0.16204092,0.586
7SJO,fold_7sjo_1_model_3,0.15642999,0.574
7SJO,fold_7sjo_1_model_2,0.15406924,0.571
7SJO,fold_7sjo_3_model_1,0.15279712,0.571
7SJO,fold_7sjo_1_model_0,0.14356278,0.573
7SJO,fold_7sjo_3_model_0,0.13319558,0.571
7SJO,fold_7sjo_4_model_4,0.13281685,0.562
7SJO,fold_7sjo_2_model_2,0.12891814,0.619
7SJO,fold_7sjo_2_model_1,0.12545696,0.598
7SJO,fold_7sjo_4_model_0,0.11931728,0.616
7SJO,fold_7sjo_2_model_4,0.11665835,0.559
7SJO,fold_7sjo_4_model_1,0.11566407,0.62
