epoch,step,train_mse,val_loss,val_pearson_corr,val_spearman_corr
0,22,,0.15043091773986816,0.14691175520420074,0.15336008369922638
0,22,0.15331058204174042,,,
1,45,,0.15919750928878784,0.0877554640173912,0.10178187489509583
1,45,0.1399475336074829,,,
2,68,,0.1499180942773819,0.5120552182197571,0.5474538207054138
2,68,0.1497982144355774,,,
3,91,,0.15064112842082977,0.5026437044143677,0.5329902768135071
3,91,0.14861291646957397,,,
4,114,,0.1497834324836731,0.4958861768245697,0.5054181814193726
4,114,0.1454736590385437,,,
5,137,,0.1862303465604782,0.499514639377594,0.5523449182510376
5,137,0.1400412917137146,,,
6,160,,0.14942145347595215,0.4571070075035095,0.44841820001602173
6,160,0.14882485568523407,,,
7,183,,0.15002676844596863,0.015354675240814686,-0.0033970139920711517
7,183,0.1441112458705902,,,
8,206,,0.1488904058933258,0.49954754114151,0.5364450812339783
8,206,0.15025755763053894,,,
9,229,,0.1194629818201065,0.551051914691925,0.5323545336723328
9,229,0.13929963111877441,,,
10,252,,0.13561572134494781,0.5805798172950745,0.5752056837081909
10,252,0.13682907819747925,,,
11,275,,0.15350991487503052,0.5297125577926636,0.5616240501403809
11,275,0.10012917220592499,,,
12,298,,0.0895693451166153,0.6352474689483643,0.5850799083709717
12,298,0.10219758749008179,,,
13,321,,0.08886850625276566,0.6572907567024231,0.6107362508773804
13,321,0.09055737406015396,,,
14,344,,0.09289421141147614,0.6432099938392639,0.6113740801811218
14,344,0.10020332038402557,,,
15,367,,0.13955527544021606,0.5421399474143982,0.5928136110305786
15,367,0.10671848803758621,,,
16,390,,0.08744747191667557,0.6704553961753845,0.620873749256134
16,390,0.11305033415555954,,,
17,413,,0.11135470867156982,0.6471569538116455,0.6318139433860779
17,413,0.11717379838228226,,,
18,436,,0.09325066208839417,0.6759634017944336,0.6386250853538513
18,436,0.10046758502721786,,,
19,459,,0.11468452960252762,0.6336108446121216,0.6331903338432312
19,459,0.11535311490297318,,,
20,482,,0.0875076949596405,0.687574565410614,0.6448133587837219
20,482,0.09846613556146622,,,
21,505,,0.0882207527756691,0.6773396730422974,0.652022659778595
21,505,0.08364129066467285,,,
22,528,,0.07508999109268188,0.7119946479797363,0.6568216681480408
22,528,0.07692567259073257,,,
23,551,,0.1667751520872116,0.6018125414848328,0.6608287692070007
23,551,0.07824308425188065,,,
24,574,,0.0772273987531662,0.7105521559715271,0.6594266891479492
24,574,0.08558496832847595,,,
25,597,,0.07795131206512451,0.7285140156745911,0.6758059859275818
25,597,0.08231127262115479,,,
26,620,,0.07184352725744247,0.7260215878486633,0.6710690259933472
26,620,0.07254991680383682,,,
27,643,,0.08034621179103851,0.7173891663551331,0.6793656945228577
27,643,0.0725535899400711,,,
28,666,,0.07831451296806335,0.7173116207122803,0.677773118019104
28,666,0.07378044724464417,,,
29,689,,0.09466219693422318,0.6727158427238464,0.6558905839920044
29,689,0.07981035113334656,,,
30,712,,0.06927456706762314,0.73519366979599,0.6801790595054626
30,712,0.07572191208600998,,,
31,735,,0.07173760235309601,0.7299089431762695,0.6715912818908691
31,735,0.06153970956802368,,,
32,758,,0.06758947670459747,0.7446216940879822,0.6901689171791077
32,758,0.07438480854034424,,,
33,781,,0.06585009396076202,0.7512171268463135,0.6940132975578308
33,781,0.07017138600349426,,,
34,804,,0.06844805926084518,0.7554939985275269,0.6999125480651855
34,804,0.05646117776632309,,,
35,827,,0.08278511464595795,0.6872063279151917,0.6527118682861328
35,827,0.08887878060340881,,,
36,850,,0.07437112927436829,0.7239464521408081,0.677253007888794
36,850,0.08002044260501862,,,
37,873,,0.06924137473106384,0.7473252415657043,0.7013124823570251
37,873,0.07268679887056351,,,
38,896,,0.07131122052669525,0.7338457107543945,0.6902844905853271
38,896,0.06737743318080902,,,
39,919,,0.07138887047767639,0.7459236979484558,0.7090675830841064
39,919,0.06488721072673798,,,
