MODEL,PRED_DOCKQ
fold_7tee_5_model_0,0.31904632
fold_7tee_2_model_0,0.31858742
fold_7tee_2_model_3,0.31852287
fold_7tee_1_model_1,0.31845766
fold_7tee_5_model_4,0.31845531
fold_7tee_4_model_1,0.31828409
fold_7tee_1_model_0,0.31826323
fold_7tee_5_model_1,0.31818455
fold_7tee_1_model_2,0.31817764
fold_7tee_4_model_3,0.317909
fold_7tee_2_model_1,0.31783593
fold_7tee_2_model_2,0.31776476
fold_7tee_4_model_2,0.31774938
fold_7tee_2_model_4,0.31757
fold_7tee_3_model_1,0.31750277
fold_7tee_4_model_0,0.31744748
fold_7tee_3_model_2,0.31743258
fold_7tee_4_model_4,0.31733337
fold_7tee_1_model_3,0.31718719
fold_7tee_3_model_3,0.31693783
fold_7tee_5_model_3,0.31670102
fold_7tee_3_model_0,0.31661645
fold_7tee_3_model_4,0.31583908
fold_7tee_5_model_2,0.31549713
fold_7tee_1_model_4,0.31521922
