TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7O9W,fold_7o9w_2_model_4,0.44783252,0.747
7O9W,fold_7o9w_1_model_3,0.44761491,0.743
7O9W,fold_7o9w_3_model_3,0.44747797,0.664
7O9W,fold_7o9w_1_model_0,0.44747204,0.641
7O9W,fold_7o9w_1_model_4,0.44745505,0.618
7O9W,fold_7o9w_4_model_0,0.44741267,0.731
7O9W,fold_7o9w_2_model_3,0.44738731,0.751
7O9W,fold_7o9w_5_model_4,0.44738126,0.74
7O9W,fold_7o9w_5_model_0,0.44730821,0.73
7O9W,fold_7o9w_4_model_3,0.44724929,0.655
7O9W,fold_7o9w_2_model_1,0.44723108,0.739
7O9W,fold_7o9w_5_model_2,0.44722998,0.722
7O9W,fold_7o9w_3_model_4,0.44722155,0.736
7O9W,fold_7o9w_1_model_1,0.44718745,0.662
7O9W,fold_7o9w_5_model_1,0.44713339,0.697
7O9W,fold_7o9w_3_model_2,0.44709671,0.723
7O9W,fold_7o9w_3_model_1,0.44707939,0.734
7O9W,fold_7o9w_4_model_1,0.44706026,0.721
7O9W,fold_7o9w_1_model_2,0.44702214,0.781
7O9W,fold_7o9w_2_model_0,0.44695392,0.736
7O9W,fold_7o9w_2_model_2,0.44694057,0.643
7O9W,fold_7o9w_3_model_0,0.44692487,0.643
7O9W,fold_7o9w_4_model_2,0.44688663,0.629
7O9W,fold_7o9w_5_model_3,0.44687992,0.591
7O9W,fold_7o9w_4_model_4,0.44648772,0.743
