ID,f0_C_death_sum,f0_C_death_min,f0_C_death_max,f0_C_death_mean,f0_C_death_std,f0_N_death_sum,f0_N_death_min,f0_N_death_max,f0_N_death_mean,f0_N_death_std,f0_O_death_sum,f0_O_death_min,f0_O_death_max,f0_O_death_mean,f0_O_death_std,f0_CN_death_sum,f0_CN_death_min,f0_CN_death_max,f0_CN_death_mean,f0_CN_death_std,f0_CO_death_sum,f0_CO_death_min,f0_CO_death_max,f0_CO_death_mean,f0_CO_death_std,f0_NO_death_sum,f0_NO_death_min,f0_NO_death_max,f0_NO_death_mean,f0_NO_death_std,f0_CNO_death_sum,f0_CNO_death_min,f0_CNO_death_max,f0_CNO_death_mean,f0_CNO_death_std,f1_C_len_sum,f1_C_len_min,f1_C_len_max,f1_C_len_mean,f1_C_len_std,f1_C_birth_sum,f1_C_birth_min,f1_C_birth_max,f1_C_birth_mean,f1_C_birth_std,f1_C_death_sum,f1_C_death_min,f1_C_death_max,f1_C_death_mean,f1_C_death_std,f1_N_len_sum,f1_N_len_min,f1_N_len_max,f1_N_len_mean,f1_N_len_std,f1_N_birth_sum,f1_N_birth_min,f1_N_birth_max,f1_N_birth_mean,f1_N_birth_std,f1_N_death_sum,f1_N_death_min,f1_N_death_max,f1_N_death_mean,f1_N_death_std,f1_O_len_sum,f1_O_len_min,f1_O_len_max,f1_O_len_mean,f1_O_len_std,f1_O_birth_sum,f1_O_birth_min,f1_O_birth_max,f1_O_birth_mean,f1_O_birth_std,f1_O_death_sum,f1_O_death_min,f1_O_death_max,f1_O_death_mean,f1_O_death_std,f1_CN_len_sum,f1_CN_len_min,f1_CN_len_max,f1_CN_len_mean,f1_CN_len_std,f1_CN_birth_sum,f1_CN_birth_min,f1_CN_birth_max,f1_CN_birth_mean,f1_CN_birth_std,f1_CN_death_sum,f1_CN_death_min,f1_CN_death_max,f1_CN_death_mean,f1_CN_death_std,f1_CO_len_sum,f1_CO_len_min,f1_CO_len_max,f1_CO_len_mean,f1_CO_len_std,f1_CO_birth_sum,f1_CO_birth_min,f1_CO_birth_max,f1_CO_birth_mean,f1_CO_birth_std,f1_CO_death_sum,f1_CO_death_min,f1_CO_death_max,f1_CO_death_mean,f1_CO_death_std,f1_NO_len_sum,f1_NO_len_min,f1_NO_len_max,f1_NO_len_mean,f1_NO_len_std,f1_NO_birth_sum,f1_NO_birth_min,f1_NO_birth_max,f1_NO_birth_mean,f1_NO_birth_std,f1_NO_death_sum,f1_NO_death_min,f1_NO_death_max,f1_NO_death_mean,f1_NO_death_std,f1_CNO_len_sum,f1_CNO_len_min,f1_CNO_len_max,f1_CNO_len_mean,f1_CNO_len_std,f1_CNO_birth_sum,f1_CNO_birth_min,f1_CNO_birth_max,f1_CNO_birth_mean,f1_CNO_birth_std,f1_CNO_death_sum,f1_CNO_death_min,f1_CNO_death_max,f1_CNO_death_mean,f1_CNO_death_std
c<A>r<289>R<ASP>,55.53210579800045,1.389873538054274,4.29225596310832,1.8510701932666818,0.71917429467896,31.502671285340398,2.696489989148189,7.170798279413213,3.9378339106675497,1.47632857285919,39.96106076508974,2.2103254605100227,5.0816557505337165,3.6328237059172492,0.8031810655393576,61.96803729453251,1.324738550709425,4.172998935338273,1.5889240331931411,0.5161662440163092,69.34514953516327,1.220523153158638,3.898661703724083,1.651074988932459,0.543926189730594,56.18143260680519,2.2103254605100227,4.652744782090104,2.8090716303402594,0.5887296051305617,75.69405215830245,1.220523153158638,3.133488860821181,1.4841971011431854,0.32488204909441976,8.555833759476261,0.012288949806691818,3.9606506560463384,0.611130982819733,1.0513444397457912,82.29699427914053,4.1093888547839015,8.65591717232951,5.878356734224324,1.2994371880433178,90.8528280386168,4.342759262477738,11.380302922405091,6.4894877170440575,1.7884208447710066,3.633762832621258,0.11866154590626365,1.552543786509844,0.9084407081553145,0.5641161473172371,36.770297337040304,5.498810490634142,13.45755920135366,9.192574334260076,2.851047211558663,40.40406016966156,6.145666268082209,15.010102987863505,10.10101504241539,3.170765495430575,11.763209773778831,0.03369457318739677,3.88480112221084,0.9802674811482359,1.267578121500427,79.40623867481793,3.2937805599258922,10.69146766169888,6.617186556234827,1.9509770340804078,91.16944844859677,4.2484278982722135,11.005652336654132,7.597454037383064,2.0667021916452883,9.194264098027624,0.012288949806691818,3.734121229610899,0.5746415061267265,1.0894285794530898,80.5945776006305,1.8177645653941,12.982369467486023,5.037161100039406,2.6585112147005603,89.78884169865813,1.8359635624630735,13.135746046859463,5.611802606166133,2.8203195089141744,14.752251397260924,0.03951539501936363,5.180172192252407,0.7376125698630462,1.152057581208959,74.69998215648077,1.8132279899839432,5.285836857026879,3.7349991078240388,1.1876565741797191,89.45223355374169,2.018815415770339,9.637837655112584,4.472611677687085,1.679439307734401,11.923620960581516,0.011926965103828735,1.9346931630978776,0.41115934346832816,0.4626243729598358,110.80739334189202,2.1346163183403064,7.120851214443292,3.820944597996277,1.491857762107169,122.73101430247353,2.543626602584334,8.524203448297204,4.2321039414646044,1.6179481025717637,13.761006972484973,0.011529122761105626,4.0665379854370265,0.5292694989417297,0.8847563280354974,81.26228652347473,1.8132279899839432,5.282818203232637,3.125472558595182,0.9795841473060778,95.0232934959597,1.8359635624630735,8.524203448297204,3.654742057536912,1.370888218336124
c<A>r<290>R<SER>,86.29682834163171,1.3473361808328619,4.172998935338273,1.7611597620741166,0.5635009309115121,39.90421513686286,2.1464670178051115,5.144928213098977,3.3253512614052383,0.8058434530242664,59.0317462679927,2.2103254605100227,5.0816557505337165,3.689484141749544,0.8099643928892117,95.08582056718811,1.318770047383927,4.172998935338273,1.5336422672127115,0.4367798139556412,108.85666219942503,1.220523153158638,3.133488860821181,1.6493433666579551,0.472393456498901,79.55513363402036,2.1464670178051115,4.652744782090104,2.7432804701386333,0.54011666424536,117.64565442498143,1.220523153158638,3.133488860821181,1.4891854990503979,0.3410376741779681,23.084311757426857,0.010724348941089534,3.9606506560463384,0.6074818883533384,0.9663824968595072,159.79808527839555,0.4890696597449846,8.65591717232951,4.205212770484093,1.841090260346878,182.88239703582238,1.3314049051266146,11.380302922405091,4.812694658837431,2.0538376286381443,13.593362430688396,0.11866154590626365,10.293981437741248,2.718672486137679,3.8120242894669656,36.68612839973045,5.0885883088797215,9.415268274751725,7.33722567994609,1.7192407473679576,50.279490830418844,6.145666268082209,15.38256974662097,10.055898166083768,2.9785291151616176,20.132406263700027,0.03369457318739677,3.9260066671720004,1.1184670146500015,1.301118685133196,120.67666105560079,2.3084478751225106,10.987771685289264,6.704258947533377,2.248412143329714,140.80906731930082,2.9691314146574963,11.313534903245198,7.822725962183379,2.3229308985391706,24.88958771439655,0.010724348941089534,3.7632888180875383,0.6222396928599138,1.0417039495441551,142.3701913695168,0.47641986950839055,8.65591717232951,3.5592547842379196,1.6624855842298472,167.25977908391334,1.3043459787346228,10.430866802993478,4.181494477097834,1.8328293489735061,33.74604804895365,0.010724348941089534,5.180172192252407,0.6489624624798778,0.9563575287940574,174.0386119981087,0.4890696597449846,10.420724750903705,3.3468963845790136,1.4913532086508199,207.78466004706235,1.3314049051266146,10.823984590185681,3.995858847058891,1.6679815208549156,22.82865820953072,0.011926965103828735,5.233958491918674,0.570716455238268,0.9306258066373068,159.13101463499402,2.1346163183403064,10.102002206484087,3.9782753658748504,1.7411004505097836,181.95967284452473,2.543626602584334,10.322546800798396,4.548991821113118,2.0098247529984548,33.40940106093889,0.010724348941089534,4.0665379854370265,0.5662610349311676,0.8127729221667206,169.60141834766472,0.47641986950839055,5.282818203232637,2.874600310977368,1.0028173366506696,203.01081940860365,1.3043459787346228,8.524203448297204,3.4408613459085364,1.1577036160602556
c<A>r<291>R<PHE>,112.24272706838363,1.3473361808328619,3.7501991801240826,1.8103665656190908,0.6589159655202017,48.546585391003276,2.1464670178051115,6.296804234134884,3.4676132422145196,1.0560908762422188,53.88908857686784,2.9083716617080584,4.978444848245829,3.5926059051245227,0.5769651231787638,124.4253853822868,1.3150957154596186,3.743616277540595,1.6159140958738547,0.5297481728907709,132.24052532758103,1.220523153158638,3.743616277540595,1.6953913503536029,0.5762369378232118,83.47626061796912,2.1464670178051115,4.652744782090104,2.7825420205989704,0.5200904512306906,145.07577298463707,1.220523153158638,3.743616277540595,1.559954548221904,0.4730341533834557,35.32387000110975,0.010724348941089534,3.9606506560463384,0.5194686764869081,0.8266911868251144,285.57716992685795,0.4890696597449846,8.65591717232951,4.199664263630264,1.5372596983696494,320.9010399279677,1.3314049051266146,11.380302922405091,4.719132940117172,1.7000758431882226,11.757624683218973,0.014483979845181238,4.709796786654557,1.9596041138698288,1.841607078182678,63.07063156695544,5.98418058862444,17.29508666474976,10.511771927825906,3.9125939944102073,74.82825625017442,6.08724414354225,21.454661293205607,12.471376041695736,5.404916016172854,14.921943702448788,0.03369457318739677,3.88480112221084,0.9326214814030492,1.1768592322507145,102.20328515070099,2.3084478751225106,10.69146766169888,6.387705321918812,2.1488070185872115,117.12522885314979,2.9691314146574963,11.005652336654132,7.320326803321862,2.275789228646687,38.61713790317865,0.010724348941089534,3.5575596510380194,0.5218532149078197,0.8607635575010284,277.00828043308246,0.47641986950839055,8.65591717232951,3.743355140987601,1.4883291978797875,315.62541833626113,1.3043459787346228,10.430866802993478,4.265208355895421,1.62770845883916,44.8538634984198,0.010724348941089534,5.180172192252407,0.521556552307207,0.8025829164640316,287.82855848688445,0.4890696597449846,6.480194122118121,3.346843703335866,1.1400306429897507,332.68242198530425,1.3314049051266146,9.637837655112584,3.8684002556430728,1.3172741510217023,19.539324564215,0.011926965103828735,2.9612887615257755,0.44407555827761364,0.5629878989856506,188.52234714573,1.8595275976450125,10.931974295478685,4.284598798766591,2.323775076837859,208.06167170994502,2.1469620387941193,11.09682376961069,4.728674357044205,2.372612632860076,46.3519279404235,0.010724348941089534,4.0665379854370265,0.47297885653493366,0.6878107233644206,301.4017214947667,0.47641986950839055,6.480194122118121,3.0755277703547623,1.1093038779236188,347.7536494351902,1.3043459787346228,8.524203448297204,3.548506626889696,1.2215938262505963
c<A>r<293>R<GLN>,81.115426081419,1.3473361808328619,5.614729790155807,2.192308813011324,1.0730862495814417,41.78664793627101,2.1464670178051115,6.2497057560721325,3.7987861760246373,1.1544572096864418,65.65279913297462,2.2035326580266386,7.332731480275607,3.861929360763213,1.1970009742089878,89.90447121375253,1.318770047383927,5.21546331589961,1.834785126811276,0.904680942941931,101.69592889485448,1.220523153158638,3.940029522606504,1.8490168889973542,0.7683022796987968,83.9263207794583,2.1464670178051115,4.271417209828733,2.8940110613606307,0.6286915481715168,111.55756977627595,1.220523153158638,3.689574379345529,1.6650383548697905,0.6607477928924459,19.383639783538783,0.013084313129135161,6.840944500696542,0.5100957837773364,1.1542704830986041,249.22191026658777,1.2122550639880956,16.994505265762427,6.558471322804941,3.487999995934687,268.6055500501265,1.3314049051266146,17.013878351766785,7.068567106582276,3.7557346590644634,4.347512185346558,0.09751745642293841,1.3157017227570833,0.5434390231683197,0.4836612361043657,116.78715632254472,5.98418058862444,29.051485560456968,14.59839454031809,7.905147383801024,121.13466850789128,6.08724414354225,29.656856538743884,15.14183356348641,7.88131688407781,21.141668963330957,0.014100415847813963,4.9080993709300245,0.9192029984056937,1.2264398903748828,244.55286840966255,2.3084478751225106,28.407008571480446,10.632733409115763,6.41805098071823,265.6945373729935,2.9691314146574963,28.45549532324022,11.551936407521458,6.449176642052989,23.558236367980044,0.013084313129135161,7.874059685713638,0.6730924676565727,1.4415758915723236,222.5477208788153,0.47641986950839055,17.016954429502448,6.358506310823294,4.269955019072556,246.10595724679533,1.3043459787346228,17.37264067052587,7.031598778479866,4.45146353464373,27.64953759880513,0.011901360956815488,7.785277525231962,0.49374174283580585,1.1310322566192408,302.3102823133207,1.2122550639880956,13.668069795028714,5.3983978984521555,3.011725549657893,329.95981991212585,1.3314049051266146,14.118621200966178,5.892139641287962,3.115688283085614,26.4346886343783,0.011399116530132147,3.6284306842191185,0.6293973484375786,0.8803498083537985,271.8248502114639,2.306335041359489,17.056568008827526,6.4720202431300935,4.27641114026128,298.25953884584226,2.6334703776896653,17.07066842467534,7.101417591567673,4.4554442430042185,30.082461914912365,0.011426959040550244,8.350586635891617,0.5013743652485394,1.172751643942137,301.05174405742844,0.47641986950839055,13.668069795028714,5.017529067623808,3.1644624460022364,331.13420597234074,1.3043459787346228,14.118621200966178,5.518903432872346,3.2209528452946445
c<A>r<294>R<HIS>,99.26655983763015,1.3473361808328619,3.9121875149738794,1.8382696266227807,0.6513247661559994,43.87684735976616,2.1464670178051115,5.251637722702388,3.375142104597397,0.7999364605141016,50.57831196485054,1.5636180909683384,5.031481289799888,3.3718874643233696,0.9505469828988681,108.20219710577251,1.318770047383927,3.6069394243729085,1.5912087809672428,0.5042342709459317,118.69733403045895,1.220523153158638,3.9121875149738794,1.6956762004351278,0.6005495294108297,79.71023694641781,1.5636180909683384,5.031481289799888,2.7486288602213036,0.6667951814021744,127.81875692951373,1.220523153158638,3.81286346404317,1.5216518682084967,0.4523934081077496,27.831689171032572,0.010724348941089534,2.2260218667069793,0.4562571995251241,0.6082143893532279,278.2566424063271,0.5017400770935296,10.028388489268764,4.561584301743067,1.648818918085387,306.08833157735967,1.3314049051266146,10.866566725644,5.017841501268191,1.6771909562592597,3.5467381104276683,0.03001096627600397,1.2181619468357336,0.39408201226974093,0.36908024802692246,78.33966002089807,5.978601774056187,13.482483338642453,8.704406668988675,2.5826252914960097,81.88639813132575,6.0482048354320765,14.210566180184017,9.098488681258416,2.7232427699466486,13.057449693726564,0.036645851436931665,3.1525266528112432,1.088120807810547,1.0892626898307995,77.73598889249433,2.3084478751225106,9.264840673067738,6.4779990743745275,1.6657052749451366,90.7934385862209,2.9691314146574963,10.254957659573588,7.566119882185075,2.013705292919743,28.389236888611734,0.010724348941089534,3.212274822192704,0.40556052698016765,0.6499709652038214,280.42017904830084,0.47641986950839055,10.028388489268764,4.006002557832869,1.5873845164181979,308.8094159369126,1.3043459787346228,10.605440660740712,4.411563084813038,1.6244160860530112,34.902381472085764,0.010724348941089534,3.142362056702427,0.42051062014561164,0.6149218093888291,351.01787520789014,0.5017400770935296,13.164257256607243,4.229131026601086,2.3309693046040585,385.9202566799759,1.3314049051266146,14.245887191982304,4.649641646746698,2.3250321139395647,19.90804176604693,0.011926965103828735,3.1448966301489873,0.5104626093858188,0.712369411099898,185.51485935374973,2.0295808833625415,12.870989358802944,4.7567912654807625,2.8338367177412933,205.4229011197967,2.341956420828523,13.62147122141633,5.267253874866582,2.8579652307048136,34.36300394735377,0.010724348941089534,2.578756340093121,0.37761542799289854,0.54836579797769,345.2257125367094,0.47641986950839055,13.164257256607243,3.7936891487550484,2.294800060621055,379.5887164840632,1.3043459787346228,14.245887191982304,4.171304576747947,2.287610360582835
c<A>r<295>R<ASP>,118.18021271542136,1.3473361808328619,3.921715063589751,1.9696702119236893,0.7874662015824734,49.40390668771858,2.2918529492306985,6.869997586041436,3.5288504776941845,1.2640570401384614,48.95485037125975,1.5636180909683384,6.226874875729387,3.263656691417317,1.0762661389990684,126.9341827643415,1.323472477214628,3.7956961244154646,1.69245577019122,0.6266456983823626,138.59392599754415,1.2276262227300303,3.921715063589751,1.8236042894413704,0.7338916306263766,82.48510714616326,1.5636180909683384,6.012666406898787,2.7495035715387752,0.8207590934015571,147.52370974898008,1.2276262227300303,3.7956961244154646,1.6211396675712098,0.5740876865835443,39.86384567619647,0.012027705148244916,5.579212410290232,0.517712281509045,0.8303497407867412,380.3590261227563,0.501877668640418,17.8327407072984,4.939727611983848,2.4086955882805086,420.2228717989528,1.3314049051266146,17.89153901076311,5.457439893492893,2.651141217077095,6.300092521401099,0.018016376581030613,4.161804327119379,0.5727356837637363,1.14840540106212,73.76294230287976,1.3564435491334734,11.980661140341226,6.705722027534524,2.8880387706213257,80.06303482428088,1.7741033926535652,12.091138347553319,7.278457711298262,3.140589958355186,10.675017469835185,0.013364868505533423,2.770779017681079,0.889584789152932,0.9809271833798837,80.58478373909907,2.3084478751225106,11.148094470269143,6.715398644924922,2.3429774481086114,91.25980120893426,2.9691314146574963,11.161459338774677,7.604983434077855,2.3157558828525135,35.9412997258116,0.012027705148244916,3.516283979018832,0.39066630136751734,0.6737551284514849,417.1707705455673,0.501877668640418,17.8327407072984,4.534464897234427,2.510586296620307,453.1120702713789,1.3161964764328982,17.89153901076311,4.925131198601945,2.652420591222715,47.78695702168019,0.010023752816627152,5.579212410290232,0.4926490414606205,0.8166680815792078,416.73875178762876,0.501877668640418,11.241435705200274,4.296275791625039,2.1177057048292527,464.5257088093089,1.3314049051266146,16.29358759365575,4.788924833085659,2.423670861474908,18.50009939135638,0.015587461860947727,3.1448966301489873,0.4404785569370566,0.6073362815853502,241.9711622878399,1.3564435491334734,16.14783166277448,5.761218149710474,4.104527236886337,260.47126167919623,1.7741033926535652,17.520789583438173,6.201696706647529,4.152414790697225,43.69688242716535,0.012027705148244916,3.5733904282014244,0.40838207875855465,0.6486133869569705,421.8897550608251,0.501877668640418,13.495511504120259,3.942894907110515,2.2725447412085225,465.5866374879904,1.3161964764328982,14.814826133401699,4.351276985869069,2.471961791449714
c<A>r<296>R<VAL>,114.9812244399283,1.3842896712526411,4.353951560238664,1.9488343125411576,0.819069367777574,45.37027766451619,2.7391919175482915,7.008335127342417,4.124570696774199,1.560756525248391,59.01897961096811,1.5636180909683384,7.472699130135044,3.471704682998124,1.2251600843009172,124.84782116816338,1.323459765991959,4.116844606444515,1.7584200164530053,0.7457913012819305,140.04810835681377,1.2062942654507807,3.921715063589751,1.8188066020365425,0.7524348845157579,82.8424356898468,1.5636180909683384,6.012666406898787,2.856635713442993,0.8233120135114708,149.99939326722333,1.2062942654507807,3.768561448765293,1.6853864412047566,0.6851426951974438,38.5667777660639,0.012027705148244916,3.3874226829741474,0.5843451176676349,0.7497504654491718,297.39562038517505,0.501877668640418,8.837335783869094,4.505994248260228,1.4406068379814538,335.9623981512389,1.9236445522111754,9.007451977688639,5.090339365927862,1.5541859102917708,9.608858260245823,0.018016376581030613,4.161804327119379,0.9608858260245823,1.4392717039567042,93.22604630660453,5.940582272705797,20.126565436203464,9.322604630660454,5.111957221242908,102.83490456685035,6.015226090407559,22.126266720614748,10.283490456685035,5.759138414705001,13.221666003021646,0.09678511192860562,2.7318901264666167,0.7345370001678693,0.7571872313043669,162.44663109173536,2.3084478751225106,20.90544813314068,9.024812838429742,5.195305903509911,175.66829709475698,2.9691314146574963,21.486001078654326,9.75934983859761,5.19474086043203,36.79289262306969,0.012027705148244916,3.729374097839809,0.42290681175942174,0.6818483197687566,370.9792703850734,0.501877668640418,13.495511504120259,4.264129544656016,1.6911124221811111,407.7721630081431,1.780814415133905,13.587493654479513,4.687036356415438,1.801392642762529,43.57202164042207,0.010023752816627152,3.6350084433152805,0.4635321451108731,0.6338519948618963,367.5204717795834,0.501877668640418,8.339355620598553,3.9097922529742912,1.4344121076432754,411.09249342000544,1.9236445522111754,8.47411258548388,4.373324398085164,1.465960052357823,21.786297285632664,0.015587461860947727,3.1945677181601058,0.5888188455576395,0.695172282613042,189.28886247372583,2.0295808833625415,18.699525537621412,5.11591520199259,3.9201408529651545,211.07515975935848,2.341956420828523,18.862299434067957,5.70473404755023,3.990032030647937,44.68928349659801,0.012027705148244916,4.492716933775819,0.40999342657429366,0.6235960576917985,400.9419890287447,0.501877668640418,13.495511504120259,3.6783668718233455,1.7119647973579442,445.63127252534264,1.780814415133905,13.587493654479513,4.088360298397639,1.7484914888799887
c<A>r<297>R<GLN>,104.10456276650119,1.3848152061161432,5.225334216401453,2.0412659365980623,0.9233277806910993,52.41565975343598,2.302245469479159,5.228845023938344,3.494377316895732,1.0217862066425285,55.543556311710205,1.5636180909683384,4.598925349725528,3.085753128428345,0.7810385263067143,115.40229024328345,1.323459765991959,5.225334216401453,1.7224222424370663,0.7582784311050758,123.80751922144057,1.2232257234196895,5.225334216401453,1.7686788460205796,0.774113845091844,88.1695767373384,1.5636180909683384,3.6721089781799927,2.5932228452158355,0.4985324164481287,135.82140081830096,1.2232257234196895,5.225334216401453,1.5793186141662903,0.6405451506302171,36.34390861107861,0.010960198562584011,5.236568304879452,0.626619113984114,0.9843460767436143,341.86736122790364,2.676316207668833,12.057361499710396,5.8942648487569596,2.227555481696746,378.2112698389823,2.7413800728779423,12.783554532655412,6.520883962741074,2.3664383643437663,16.824671728953973,0.018016376581030613,8.31007434705517,1.294205517611844,2.3002343346378,89.34429222758405,1.3454754252716157,12.883451442967498,6.872637863660311,2.3850425346751694,106.16896395653801,1.7794466909404365,15.54230503660002,8.166843381272155,3.460765853198803,11.638644692882032,0.013364868505533423,2.7318901264666167,0.7759096461921354,0.7846310889907975,102.06319391253561,4.66865584046991,11.148094470269143,6.804212927502374,1.5659301852423528,113.70183860541765,5.192549822189454,11.161459338774677,7.58012257369451,1.5899866271634782,32.10281591447558,0.010960198562584011,5.236568304879452,0.4521523368235997,0.9168734249717608,345.0682901869606,1.7428514963839916,12.057361499710396,4.860116763196628,2.1712549453349332,377.1711061014362,1.780814415133905,12.783554532655412,5.312269100020228,2.4076609679275816,38.25824987930696,0.010023752816627152,4.755064547700684,0.49049038306803794,0.7630605088887955,356.26237971142046,1.9439082856752066,12.057361499710396,4.567466406556672,2.000165800711416,394.5206295907274,2.094194540384867,12.200524053805289,5.05795678962471,2.0427167554257837,25.536935683585796,0.015587461860947727,4.015063431314314,0.5674874596352399,0.779425385379008,176.01424864364333,1.3454754252716157,8.36178844067399,3.9114277476365182,1.7686882604506757,201.5511843272291,1.7794466909404365,8.386758137369469,4.478915207271758,1.896625232427538,37.818388850038545,0.010567956571858161,4.187574058246186,0.42020432055598383,0.6499052486631205,350.121399534786,1.7428514963839916,12.057361499710396,3.8902377726087334,1.9338042706189813,387.9397883848245,1.780814415133905,12.200524053805289,4.310442093164717,2.025907451482066
c<A>r<298>R<GLU>,107.81517802102547,1.3473361808328619,3.922565408233163,1.8273758986614488,0.6360036350745947,47.96144712870306,2.1464670178051115,5.378561402287734,3.1974298085802038,0.9251754921344564,55.61616099525697,1.5636180909683384,4.598925349725528,3.0897867219587205,0.7148039261162142,118.67948716654189,1.318770047383927,3.6069394243729085,1.5823931622205585,0.4916029776957955,134.68019723843057,1.2232257234196895,3.6791482736949623,1.7266691953644944,0.6125674024106584,87.98078360545155,1.5636180909683384,4.0819234750021565,2.5876701060426925,0.4947148262590269,145.508277610455,1.2232257234196895,3.6791482736949623,1.5479604001112233,0.4964224838297823,36.59221251718761,0.010724348941089534,4.4103441584428715,0.4944893583403731,0.7338450282545479,336.4954786711805,0.5017400770935296,8.512192110466458,4.547236198259196,1.506300679947183,373.08769118836807,1.3314049051266146,9.029411455210381,5.041725556599569,1.5921896389870427,6.256381768548391,0.018016376581030613,2.8170340626299755,0.5213651473790326,0.829353400446979,82.12134827357609,1.3454754252716157,12.746782224792923,6.843445689464674,2.652520780940115,88.3777300421245,1.7794466909404365,15.563816287422899,7.364810836843708,3.249191806586646,12.013723820772691,0.013364868505533423,2.7318901264666167,0.7066896365160407,0.7613472266879672,116.60393400620148,4.737735702785585,11.148094470269143,6.859054941541264,1.497108772519256,128.61765782697418,4.834520814714191,11.161459338774677,7.565744578057305,1.5586303446339462,32.424746238319905,0.010724348941089534,3.1400922699210394,0.3643229914417967,0.5648610009271414,371.54646864974626,0.47641986950839055,8.512192110466458,4.174679423030857,1.3908508720688428,403.9712148880662,1.3043459787346228,9.029411455210381,4.5390024144726535,1.4534370295086676,45.35497254911844,0.010023752816627152,4.755064547700684,0.4628058423379433,0.7113479558719514,378.9863082707353,0.5017400770935296,8.339355620598553,3.8672072272524014,1.6193713493101147,424.34128081985375,1.3314049051266146,8.527662959777853,4.330013069590344,1.6230037884319364,25.55774070885818,0.012249054834921225,4.123453788482079,0.5679497935301818,0.7660028997310823,175.7615451929507,1.3454754252716157,10.550741115203891,3.9058121153989047,1.982355425089715,201.31928590180885,1.7794466909404365,10.66634872470587,4.473761908929085,2.098551714812569,43.30800284795394,0.010724348941089534,4.187574058246186,0.408566064603339,0.6000275003680373,369.06128086971523,0.47641986950839055,8.339355620598553,3.481710196884106,1.5627104944489896,412.36928371766913,1.3043459787346228,8.527662959777853,3.8902762614874447,1.5745529849096218
c<A>r<299>R<LEU>,131.22349922173024,1.3473361808328619,3.5257076989255194,1.7266249897596084,0.5461281314883393,37.11452149444665,2.1464670178051115,4.892516975391885,3.0928767912038873,0.6789071303248079,38.78636984313658,2.2035326580266386,3.982075452595175,3.2321974869280488,0.4465762875515301,138.8427373397693,1.318770047383927,3.5257076989255194,1.5600307566266212,0.45281155507431353,146.8968736859334,1.2232257234196895,3.5257076989255194,1.6505266706284651,0.5162619874289673,65.91496533465775,2.1464670178051115,3.7729040026046543,2.63659861338631,0.42320653185332974,154.5161118039725,1.2232257234196895,3.5257076989255194,1.5148638412154167,0.41672528055339925,48.20865567852718,0.010003496504368492,3.0481147289602735,0.5478256327105361,0.7384093071682442,374.2813390626067,0.4872243825084297,8.383442889458422,4.253197034802349,1.4868709499431545,422.4899947411339,1.3314049051266146,8.507258273059222,4.8010226675128855,1.5239521123175566,2.598160100800407,0.018016376581030613,0.7280828415415641,0.23619637280003702,0.24932441609650194,90.29448349190905,5.934144911154419,16.30419989014831,8.208589408355367,3.462677284543078,92.89264359270946,5.9676172275428465,16.813131355519168,8.444785781155405,3.6655591161383043,5.614050170242259,0.013364868505533423,2.146492628621484,0.46783751418685493,0.5417333783430444,81.36109767574175,4.737735702785585,11.148094470269143,6.780091472978479,1.6257156161565718,86.975147845984,4.834520814714191,11.161459338774677,7.247928987165333,1.7608983192684302,44.700764857966206,0.010003496504368492,3.0481147289602735,0.4298150467112135,0.6377292704135729,415.43963047044593,0.47641986950839055,8.383442889458422,3.9946118314465955,1.4064009608666383,460.1403953284121,1.3043459787346228,8.507258273059222,4.424426878157809,1.4388541481549004,51.836182460402455,0.010003496504368492,3.0481147289602735,0.47996465241113384,0.6523659579424149,384.74106953656,0.4872243825084297,8.383442889458422,3.562417310523704,1.327168908166043,436.5772519969625,1.3314049051266146,8.507258273059222,4.042381962934838,1.3992912797363648,15.401090921434411,0.015587461860947727,1.5691017946504378,0.39489976721626696,0.3617493436556709,143.09012119650987,2.0295808833625415,12.052369426765893,3.668977466577176,2.2516300792711568,158.4912121179443,2.341956420828523,13.62147122141633,4.063877233793443,2.328342125358371,50.64036183438712,0.010003496504368492,3.0481147289602735,0.4442137003016414,0.586839229066906,371.67298821592533,0.47641986950839055,8.383442889458422,3.2602893703151343,1.3689317484335304,422.31335005031247,1.3043459787346228,8.507258273059222,3.704503070616776,1.4297521785014484
