TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7SWN,fold_7swn_5_model_2,0.20382725,0.639
7SWN,fold_7swn_4_model_4,0.19544981,0.541
7SWN,fold_7swn_2_model_4,0.19161628,0.725
7SWN,fold_7swn_3_model_4,0.17914495,0.72
7SWN,fold_7swn_1_model_3,0.15164205,0.716
7SWN,fold_7swn_4_model_3,0.14647929,0.599
7SWN,fold_7swn_5_model_0,0.14544179,0.69
7SWN,fold_7swn_2_model_2,0.1417519,0.726
7SWN,fold_7swn_2_model_3,0.14154878,0.726
7SWN,fold_7swn_3_model_2,0.13212878,0.719
7SWN,fold_7swn_1_model_4,0.12973242,0.729
7SWN,fold_7swn_5_model_3,0.12788442,0.649
7SWN,fold_7swn_1_model_0,0.12554806,0.723
7SWN,fold_7swn_5_model_4,0.1218744,0.673
7SWN,fold_7swn_1_model_1,0.1214993,0.72
7SWN,fold_7swn_4_model_2,0.11397801,0.689
7SWN,fold_7swn_2_model_0,0.10990191,0.72
7SWN,fold_7swn_3_model_1,0.10624654,0.718
7SWN,fold_7swn_3_model_3,0.09902258,0.727
7SWN,fold_7swn_1_model_2,0.09690858,0.716
7SWN,fold_7swn_2_model_1,0.09105539,0.708
7SWN,fold_7swn_4_model_0,0.08950548,0.612
7SWN,fold_7swn_5_model_1,0.08483127,0.676
7SWN,fold_7swn_3_model_0,0.08482587,0.715
7SWN,fold_7swn_4_model_1,0.06828957,0.483
