MODEL,PRED_DOCKQ
fold_7zf9_5_model_3,0.44110191
fold_7zf9_5_model_1,0.44104546
fold_7zf9_3_model_3,0.44104281
fold_7zf9_4_model_0,0.44101718
fold_7zf9_3_model_2,0.44100267
fold_7zf9_2_model_1,0.4409703
fold_7zf9_4_model_1,0.44096836
fold_7zf9_2_model_4,0.44096771
fold_7zf9_5_model_2,0.44095001
fold_7zf9_4_model_3,0.44094571
fold_7zf9_1_model_0,0.44090179
fold_7zf9_3_model_0,0.44085896
fold_7zf9_5_model_4,0.44085544
fold_7zf9_3_model_4,0.4408364
fold_7zf9_1_model_3,0.44079974
fold_7zf9_4_model_4,0.44079638
fold_7zf9_2_model_3,0.4407886
fold_7zf9_1_model_1,0.44078067
fold_7zf9_4_model_2,0.44074851
fold_7zf9_1_model_4,0.44071382
fold_7zf9_3_model_1,0.44070637
fold_7zf9_1_model_2,0.4407061
fold_7zf9_2_model_2,0.44070092
fold_7zf9_5_model_0,0.44067031
fold_7zf9_2_model_0,0.44065985
