TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7MRW,uniclust_oxmatch_a3m_2,0.07848692,0.534
7MRW,species_interact_uniref_a3m_3,0.06979395,0.524
7MRW,species_interact_uniref_a3m_4,0.06841928,0.571
7MRW,uniclust_oxmatch_a3m_3,0.06446111,0.564
7MRW,uniclust_oxmatch_a3m_0,0.05887127,0.595
7MRW,string_interact_uniref_a3m_4,0.05823726,0.561
7MRW,default_3,0.05809399,0.588
7MRW,uniclust_oxmatch_a3m_1,0.05783163,0.585
7MRW,string_interact_uniprot_sto_3,0.05661428,0.542
7MRW,species_interact_uniref_sto_0,0.05271715,0.482
7MRW,species_interact_uniref_a3m_1,0.05055332,0.58
7MRW,string_interact_uniref_a3m_2,0.04909314,0.588
7MRW,string_interact_uniref_sto_0,0.04834814,0.585
7MRW,default_0,0.0470066,0.584
7MRW,species_interact_uniref_a3m_0,0.04637107,0.585
7MRW,custom_template_file_0,0.04633599,0.006
7MRW,uniclust_oxmatch_a3m_4,0.04599943,0.597
7MRW,ori_template_pipeline_0,0.04467354,0.584
7MRW,string_interact_uniref_a3m_1,0.04387195,0.579
7MRW,structure_temp_dimer_3,0.04378842,0.009
7MRW,string_interact_uniref_sto_2,0.04215288,0.609
7MRW,species_interact_uniref_sto_2,0.04014353,0.476
7MRW,ori_template_pipeline_1,0.03976679,0.585
7MRW,custom_template_file_4,0.03975939,0.007
7MRW,ori_template_pipeline_2,0.03929942,0.586
7MRW,structure_temp_dimer_4,0.03926267,0.01
7MRW,string_interact_uniprot_sto_0,0.038999,0.608
7MRW,species_interact_uniref_sto_1,0.03869479,0.595
7MRW,ori_template_pipeline_3,0.03820479,0.589
7MRW,species_interact_uniprot_sto_2,0.03807848,0.492
7MRW,string_interact_uniref_a3m_0,0.03777175,0.592
7MRW,structure_temp_dimer_2,0.0372924,0.005
7MRW,species_interact_uniprot_sto_0,0.03700054,0.59
7MRW,species_interact_uniref_sto_4,0.03662022,0.47
7MRW,uniprot_distance_uniprot_sto_0,0.03642029,0.605
7MRW,default_1,0.03640057,0.58
7MRW,default_4,0.03616416,0.583
7MRW,uniprot_distance_uniprot_sto_3,0.03553723,0.589
7MRW,custom_template_file_2,0.03487172,0.019
7MRW,species_interact_uniprot_sto_1,0.03485657,0.586
7MRW,uniprot_distance_uniprot_sto_4,0.03375481,0.518
7MRW,string_interact_uniprot_sto_2,0.03360584,0.599
7MRW,custom_template_file_3,0.0333926,0.007
7MRW,string_interact_uniref_sto_4,0.03290888,0.492
7MRW,uniprot_distance_uniprot_sto_1,0.03138839,0.607
7MRW,species_interact_uniref_a3m_2,0.03099671,0.55
7MRW,sequence_based_template_with_alphafold_0,0.03081238,0.006
7MRW,ori_temp_pipeline_with_alphafold_models_0,0.03081238,0.006
7MRW,ori_template_pipeline_4,0.03080635,0.51
7MRW,string_interact_uniref_a3m_3,0.03070132,0.573
7MRW,custom_template_with_alphafold_models_0,0.03009173,0.006
7MRW,custom_template_with_alphafold_models_1,0.03004693,0.006
7MRW,string_interact_uniref_sto_1,0.0292872,0.597
7MRW,uniprot_distance_uniprot_sto_2,0.02897541,0.594
7MRW,ori_temp_pipeline_with_alphafold_models_1,0.02894295,0.006
7MRW,sequence_based_template_with_alphafold_1,0.02894295,0.006
7MRW,structure_temp_dimer_a_1,0.02888502,0.006
7MRW,ori_temp_pipeline_with_alphafold_models_2,0.02859239,0.011
7MRW,sequence_based_template_with_alphafold_2,0.02859239,0.011
7MRW,string_interact_uniprot_sto_4,0.02797632,0.497
7MRW,custom_template_with_alphafold_models_2,0.02768572,0.011
7MRW,structure_temp_dimer_a_0,0.02751509,0.006
7MRW,no_templates_4,0.02735807,0.013
7MRW,custom_template_file_1,0.02711426,0.007
7MRW,structure_temp_dimer_a_2,0.02706675,0.011
7MRW,species_interact_uniprot_sto_4,0.02634674,0.488
7MRW,species_interact_uniprot_sto_3,0.02458868,0.506
7MRW,string_interact_uniref_sto_3,0.02414986,0.492
7MRW,species_interact_uniref_sto_3,0.02409573,0.506
7MRW,no_templates_1,0.02338928,0.072
7MRW,default_2,0.02291415,0.588
7MRW,no_templates_2,0.02276584,0.007
7MRW,sequence_based_template_0,0.02260475,0.054
7MRW,string_interact_uniprot_sto_1,0.0221327,0.584
7MRW,custom_template_with_alphafold_models_3,0.02100605,0.01
7MRW,structure_temp_dimer_1,0.02064871,0.009
7MRW,sequence_based_template_4,0.02051889,0.01
7MRW,structure_temp_dimer_a_3,0.02019987,0.01
7MRW,structure_temp_dimer_0,0.02009943,0.006
7MRW,sequence_based_template_1,0.02000457,0.009
7MRW,no_templates_0,0.01959625,0.068
7MRW,sequence_based_template_with_alphafold_3,0.01954142,0.01
7MRW,ori_temp_pipeline_with_alphafold_models_3,0.01954142,0.01
7MRW,custom_template_with_alphafold_models_4,0.0182651,0.011
7MRW,structure_temp_dimer_a_4,0.01815768,0.011
7MRW,sequence_based_template_with_alphafold_4,0.01712063,0.011
7MRW,ori_temp_pipeline_with_alphafold_models_4,0.01712063,0.011
7MRW,no_templates_3,0.0152295,0.008
7MRW,sequence_based_template_2,0.01281303,0.009
7MRW,sequence_based_template_3,0.01229572,0.012
