TARGET,MODEL_KEY,MODEL,PRED_DOCKQ,DockQ
7AMV,7AMV/custom_template_file_0,custom_template_file_0,0.33075323700904846,0.8809999823570251
7AMV,7AMV/custom_template_file_1,custom_template_file_1,0.32998836040496826,0.8790000081062317
7AMV,7AMV/custom_template_file_2,custom_template_file_2,0.3303110599517822,0.8790000081062317
7AMV,7AMV/custom_template_file_3,custom_template_file_3,0.3304390609264374,0.8840000033378601
7AMV,7AMV/custom_template_file_4,custom_template_file_4,0.33004236221313477,0.8830000162124634
7AMV,7AMV/custom_template_with_alphafold_models_0,custom_template_with_alphafold_models_0,0.33045297861099243,0.8240000009536743
7AMV,7AMV/custom_template_with_alphafold_models_1,custom_template_with_alphafold_models_1,0.33041462302207947,0.8090000152587891
7AMV,7AMV/custom_template_with_alphafold_models_2,custom_template_with_alphafold_models_2,0.3304338753223419,0.8180000185966492
7AMV,7AMV/custom_template_with_alphafold_models_3,custom_template_with_alphafold_models_3,0.3312321901321411,0.8230000138282776
7AMV,7AMV/custom_template_with_alphafold_models_4,custom_template_with_alphafold_models_4,0.3305858373641968,0.8259999752044678
7AMV,7AMV/default_0,default_0,0.33064141869544983,0.8759999871253967
7AMV,7AMV/default_1,default_1,0.3312705159187317,0.8730000257492065
7AMV,7AMV/default_2,default_2,0.33070775866508484,0.8730000257492065
7AMV,7AMV/default_3,default_3,0.33216893672943115,0.8709999918937683
7AMV,7AMV/default_4,default_4,0.33184537291526794,0.8709999918937683
7AMV,7AMV/no_templates_0,no_templates_0,0.33100396394729614,0.7149999737739563
7AMV,7AMV/no_templates_1,no_templates_1,0.3288188576698303,0.5460000038146973
7AMV,7AMV/no_templates_2,no_templates_2,0.32948723435401917,0.6399999856948853
7AMV,7AMV/no_templates_3,no_templates_3,0.3281526565551758,0.6700000166893005
7AMV,7AMV/no_templates_4,no_templates_4,0.33174842596054077,0.5559999942779541
7AMV,7AMV/ori_temp_pipeline_with_alphafold_models_0,ori_temp_pipeline_with_alphafold_models_0,0.3302514851093292,0.8240000009536743
7AMV,7AMV/ori_temp_pipeline_with_alphafold_models_1,ori_temp_pipeline_with_alphafold_models_1,0.3305947482585907,0.8090000152587891
7AMV,7AMV/ori_temp_pipeline_with_alphafold_models_2,ori_temp_pipeline_with_alphafold_models_2,0.33064645528793335,0.8180000185966492
7AMV,7AMV/ori_temp_pipeline_with_alphafold_models_3,ori_temp_pipeline_with_alphafold_models_3,0.331633061170578,0.8230000138282776
7AMV,7AMV/ori_temp_pipeline_with_alphafold_models_4,ori_temp_pipeline_with_alphafold_models_4,0.33052125573158264,0.8259999752044678
7AMV,7AMV/ori_template_pipeline_0,ori_template_pipeline_0,0.33053046464920044,0.875
7AMV,7AMV/ori_template_pipeline_1,ori_template_pipeline_1,0.3308224678039551,0.8690000176429749
7AMV,7AMV/ori_template_pipeline_2,ori_template_pipeline_2,0.3314148485660553,0.8669999837875366
7AMV,7AMV/ori_template_pipeline_3,ori_template_pipeline_3,0.3309515118598938,0.8709999918937683
7AMV,7AMV/ori_template_pipeline_4,ori_template_pipeline_4,0.33147138357162476,0.8740000128746033
7AMV,7AMV/pdb_interact_uniprot_sto_0,pdb_interact_uniprot_sto_0,0.33117392659187317,0.8730000257492065
7AMV,7AMV/pdb_interact_uniprot_sto_1,pdb_interact_uniprot_sto_1,0.33108657598495483,0.8690000176429749
7AMV,7AMV/pdb_interact_uniprot_sto_2,pdb_interact_uniprot_sto_2,0.3318626880645752,0.8690000176429749
7AMV,7AMV/pdb_interact_uniprot_sto_3,pdb_interact_uniprot_sto_3,0.33028149604797363,0.8679999709129333
7AMV,7AMV/pdb_interact_uniprot_sto_4,pdb_interact_uniprot_sto_4,0.3319467008113861,0.8700000047683716
7AMV,7AMV/sequence_based_template_0,sequence_based_template_0,0.329075425863266,0.878000020980835
7AMV,7AMV/sequence_based_template_1,sequence_based_template_1,0.3298508822917938,0.878000020980835
7AMV,7AMV/sequence_based_template_2,sequence_based_template_2,0.3312171697616577,0.8769999742507935
7AMV,7AMV/sequence_based_template_3,sequence_based_template_3,0.3316476047039032,0.875
7AMV,7AMV/sequence_based_template_4,sequence_based_template_4,0.32995274662971497,0.8799999952316284
7AMV,7AMV/sequence_based_template_with_alphafold_0,sequence_based_template_with_alphafold_0,0.3303626477718353,0.8240000009536743
7AMV,7AMV/sequence_based_template_with_alphafold_1,sequence_based_template_with_alphafold_1,0.330689013004303,0.8090000152587891
7AMV,7AMV/sequence_based_template_with_alphafold_2,sequence_based_template_with_alphafold_2,0.33025068044662476,0.8190000057220459
7AMV,7AMV/sequence_based_template_with_alphafold_3,sequence_based_template_with_alphafold_3,0.3315734565258026,0.8230000138282776
7AMV,7AMV/sequence_based_template_with_alphafold_4,sequence_based_template_with_alphafold_4,0.33046600222587585,0.8259999752044678
7AMV,7AMV/species_interact_uniprot_sto_0,species_interact_uniprot_sto_0,0.33168748021125793,0.871999979019165
7AMV,7AMV/species_interact_uniprot_sto_1,species_interact_uniprot_sto_1,0.33093366026878357,0.8669999837875366
7AMV,7AMV/species_interact_uniprot_sto_2,species_interact_uniprot_sto_2,0.3321722149848938,0.8679999709129333
7AMV,7AMV/species_interact_uniprot_sto_3,species_interact_uniprot_sto_3,0.3306528925895691,0.8700000047683716
7AMV,7AMV/species_interact_uniprot_sto_4,species_interact_uniprot_sto_4,0.3310481607913971,0.8619999885559082
7AMV,7AMV/species_interact_uniref_sto_0,species_interact_uniref_sto_0,0.3321206569671631,0.8730000257492065
7AMV,7AMV/species_interact_uniref_sto_1,species_interact_uniref_sto_1,0.33041971921920776,0.875
7AMV,7AMV/species_interact_uniref_sto_2,species_interact_uniref_sto_2,0.331059992313385,0.8679999709129333
7AMV,7AMV/species_interact_uniref_sto_3,species_interact_uniref_sto_3,0.3314955532550812,0.8679999709129333
7AMV,7AMV/species_interact_uniref_sto_4,species_interact_uniref_sto_4,0.330473393201828,0.8709999918937683
7AMV,7AMV/structure_temp_dimer_0,structure_temp_dimer_0,0.3300296664237976,0.8859999775886536
7AMV,7AMV/structure_temp_dimer_1,structure_temp_dimer_1,0.33133700489997864,0.8840000033378601
7AMV,7AMV/structure_temp_dimer_2,structure_temp_dimer_2,0.3316589891910553,0.8880000114440918
7AMV,7AMV/structure_temp_dimer_3,structure_temp_dimer_3,0.332022100687027,0.8870000243186951
7AMV,7AMV/structure_temp_dimer_4,structure_temp_dimer_4,0.3314098119735718,0.8859999775886536
7AMV,7AMV/structure_temp_dimer_a_0,structure_temp_dimer_a_0,0.3303017318248749,0.8240000009536743
7AMV,7AMV/structure_temp_dimer_a_1,structure_temp_dimer_a_1,0.33063891530036926,0.8090000152587891
7AMV,7AMV/structure_temp_dimer_a_2,structure_temp_dimer_a_2,0.33086976408958435,0.8180000185966492
7AMV,7AMV/structure_temp_dimer_a_3,structure_temp_dimer_a_3,0.33138132095336914,0.8230000138282776
7AMV,7AMV/structure_temp_dimer_a_4,structure_temp_dimer_a_4,0.33051615953445435,0.8259999752044678
7AMV,7AMV/uniclust_oxmatch_a3m_0,uniclust_oxmatch_a3m_0,0.3306795060634613,0.878000020980835
7AMV,7AMV/uniclust_oxmatch_a3m_1,uniclust_oxmatch_a3m_1,0.3311072885990143,0.8769999742507935
7AMV,7AMV/uniclust_oxmatch_a3m_2,uniclust_oxmatch_a3m_2,0.33149632811546326,0.8700000047683716
7AMV,7AMV/uniclust_oxmatch_a3m_3,uniclust_oxmatch_a3m_3,0.3300113379955292,0.8740000128746033
7AMV,7AMV/uniclust_oxmatch_a3m_4,uniclust_oxmatch_a3m_4,0.33154013752937317,0.8709999918937683
7AOH,7AOH/custom_template_file_0,custom_template_file_0,0.33090150356292725,0.9330000281333923
7AOH,7AOH/custom_template_file_1,custom_template_file_1,0.332854300737381,0.9279999732971191
7AOH,7AOH/custom_template_file_2,custom_template_file_2,0.33157992362976074,0.925000011920929
7AOH,7AOH/custom_template_file_3,custom_template_file_3,0.3319073021411896,0.9229999780654907
7AOH,7AOH/custom_template_file_4,custom_template_file_4,0.33349913358688354,0.9309999942779541
7AOH,7AOH/custom_template_with_alphafold_models_0,custom_template_with_alphafold_models_0,0.328092485666275,0.746999979019165
7AOH,7AOH/custom_template_with_alphafold_models_1,custom_template_with_alphafold_models_1,0.33074647188186646,0.7009999752044678
7AOH,7AOH/custom_template_with_alphafold_models_2,custom_template_with_alphafold_models_2,0.32736286520957947,0.7160000205039978
7AOH,7AOH/custom_template_with_alphafold_models_3,custom_template_with_alphafold_models_3,0.3302608132362366,0.6990000009536743
7AOH,7AOH/custom_template_with_alphafold_models_4,custom_template_with_alphafold_models_4,0.3302636444568634,0.6759999990463257
7AOH,7AOH/default_0,default_0,0.33134225010871887,0.9150000214576721
7AOH,7AOH/default_1,default_1,0.3299153447151184,0.8889999985694885
7AOH,7AOH/default_2,default_2,0.3321489095687866,0.8989999890327454
7AOH,7AOH/default_3,default_3,0.3311587870121002,0.9150000214576721
7AOH,7AOH/default_4,default_4,0.33189746737480164,0.9010000228881836
7AOH,7AOH/no_templates_0,no_templates_0,0.3255683481693268,0.5899999737739563
7AOH,7AOH/no_templates_1,no_templates_1,0.32731392979621887,0.6150000095367432
7AOH,7AOH/no_templates_2,no_templates_2,0.3274683356285095,0.6489999890327454
7AOH,7AOH/no_templates_3,no_templates_3,0.32257118821144104,0.5820000171661377
7AOH,7AOH/no_templates_4,no_templates_4,0.3249320685863495,0.47200000286102295
7AOH,7AOH/ori_temp_pipeline_with_alphafold_models_0,ori_temp_pipeline_with_alphafold_models_0,0.32789188623428345,0.746999979019165
