TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7SWN,fold_7swn_2_model_2,0.58205473,0.726
7SWN,fold_7swn_2_model_4,0.56096792,0.725
7SWN,fold_7swn_1_model_4,0.51705641,0.729
7SWN,fold_7swn_1_model_1,0.50562054,0.72
7SWN,fold_7swn_3_model_3,0.48311713,0.727
7SWN,fold_7swn_1_model_0,0.47059509,0.723
7SWN,fold_7swn_2_model_0,0.4417659,0.72
7SWN,fold_7swn_2_model_3,0.43795586,0.726
7SWN,fold_7swn_3_model_4,0.43527582,0.72
7SWN,fold_7swn_3_model_2,0.43453822,0.719
7SWN,fold_7swn_3_model_0,0.41935685,0.715
7SWN,fold_7swn_1_model_3,0.38614458,0.716
7SWN,fold_7swn_2_model_1,0.38432306,0.708
7SWN,fold_7swn_5_model_0,0.36665913,0.69
7SWN,fold_7swn_4_model_4,0.36425391,0.541
7SWN,fold_7swn_4_model_3,0.35817352,0.599
7SWN,fold_7swn_3_model_1,0.34766352,0.718
7SWN,fold_7swn_1_model_2,0.34322402,0.716
7SWN,fold_7swn_5_model_3,0.31528798,0.649
7SWN,fold_7swn_4_model_2,0.31082806,0.689
7SWN,fold_7swn_5_model_4,0.30728909,0.673
7SWN,fold_7swn_5_model_2,0.2822561,0.639
7SWN,fold_7swn_5_model_1,0.2784175,0.676
7SWN,fold_7swn_4_model_1,0.21100514,0.483
7SWN,fold_7swn_4_model_0,0.20474482,0.612
