MODEL,PRED_DOCKQ
fold_8gz5_3_model_1,0.88790643
fold_8gz5_2_model_4,0.88592362
fold_8gz5_5_model_1,0.8679266
fold_8gz5_1_model_0,0.8656137
fold_8gz5_2_model_0,0.86531979
fold_8gz5_3_model_4,0.86514723
fold_8gz5_5_model_3,0.85614377
fold_8gz5_2_model_1,0.85299808
fold_8gz5_3_model_2,0.85027599
fold_8gz5_2_model_3,0.84849101
fold_8gz5_3_model_0,0.84791648
fold_8gz5_1_model_3,0.84602672
fold_8gz5_2_model_2,0.83620477
fold_8gz5_5_model_2,0.82836342
fold_8gz5_5_model_0,0.8251192
fold_8gz5_3_model_3,0.80934256
fold_8gz5_5_model_4,0.77771032
fold_8gz5_1_model_1,0.69913685
fold_8gz5_4_model_1,0.62920445
fold_8gz5_4_model_0,0.61008948
fold_8gz5_1_model_4,0.45567191
fold_8gz5_4_model_4,0.41608828
fold_8gz5_4_model_2,0.24915682
fold_8gz5_1_model_2,0.10800332
fold_8gz5_4_model_3,0.03197412
