TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
5HGG,model_3_multimer_20220423_932539,0.67798162,0.294
5HGG,model_4_multimer_20220423_919207,0.62822431,0.224
5HGG,ranked_4,0.62822431,0.224
5HGG,model_2_multimer_20220423_919207,0.60321558,0.305
5HGG,ranked_3,0.60321558,0.305
5HGG,model_2_multimer_20220423_842191,0.59457713,0.273
5HGG,model_2_multimer_20220423_908001,0.54494983,0.3
5HGG,model_3_multimer_20220423_908001,0.54364502,0.301
5HGG,model_3_multimer_20220423_842191,0.4623639,0.259
5HGG,model_3_multimer_20220423_879088,0.46031472,0.313
5HGG,model_5_multimer_20220423_842191,0.41075009,0.266
5HGG,model_2_multimer_20220423_879088,0.40602791,0.338
5HGG,model_5_multimer_20220423_932539,0.4012239,0.282
5HGG,model_1_multimer_20220423_932539,0.38991347,0.335
5HGG,model_1_multimer_20220423_908001,0.37801769,0.279
5HGG,model_4_multimer_20220423_879088,0.3630611,0.289
5HGG,model_4_multimer_20220423_842191,0.34435734,0.244
5HGG,model_5_multimer_20220423_908001,0.32730752,0.298
5HGG,model_4_multimer_20220423_932539,0.27924731,0.294
5HGG,model_1_multimer_20220423_842191,0.26414499,0.338
5HGG,model_5_multimer_20220423_919207,0.26126468,0.301
5HGG,ranked_0,0.26126468,0.301
5HGG,model_4_multimer_20220423_908001,0.23192301,0.251
5HGG,ranked_2,0.22339705,0.289
5HGG,model_1_multimer_20220423_919207,0.22339705,0.289
5HGG,model_2_multimer_20220423_932539,0.1682076,0.345
5HGG,model_3_multimer_20220423_919207,0.1561691,0.272
5HGG,ranked_1,0.1561691,0.272
5HGG,model_1_multimer_20220423_879088,0.12299287,0.298
