TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7NKZ,uniprot_distance_uniref_a3m_3,0.88810688,0.773
7NKZ,pdb_interact_uniref_sto_0,0.88669842,0.927
7NKZ,uniprot_distance_uniref_a3m_4,0.88415796,0.749
7NKZ,pdb_interact_uniprot_sto_0,0.88413322,0.926
7NKZ,string_interact_uniprot_sto_0,0.88408649,0.937
7NKZ,pdb_interact_uniref_a3m_3,0.88408464,0.753
7NKZ,species_interact_uniref_a3m_0,0.88405055,0.757
7NKZ,string_interact_uniprot_sto_2,0.88366258,0.929
7NKZ,default_0,0.88224298,0.929
7NKZ,uniprot_distance_uniprot_sto_0,0.88172394,0.935
7NKZ,species_interact_uniref_a3m_3,0.88136488,0.754
7NKZ,species_interact_uniref_a3m_1,0.8808465,0.745
7NKZ,pdb_interact_uniref_sto_1,0.88070846,0.923
7NKZ,custom_template_file_0,0.88040751,0.927
7NKZ,uniclust_oxmatch_a3m_0,0.88036692,0.915
7NKZ,pdb_interact_uniprot_sto_1,0.88036603,0.929
7NKZ,default_1,0.8802464,0.923
7NKZ,species_interact_uniref_a3m_2,0.87998194,0.8
7NKZ,uniclust_oxmatch_a3m_1,0.87971956,0.911
7NKZ,species_interact_uniprot_sto_3,0.87969333,0.924
7NKZ,string_interact_uniref_a3m_2,0.87848908,0.756
7NKZ,string_interact_uniref_a3m_1,0.87791151,0.762
7NKZ,species_interact_uniprot_sto_0,0.8778851,0.935
7NKZ,uniprot_distance_uniref_a3m_1,0.87762076,0.751
7NKZ,ori_template_pipeline_3,0.87703598,0.915
7NKZ,uniprot_distance_uniprot_sto_3,0.8760466,0.92
7NKZ,species_interact_uniprot_sto_2,0.87573093,0.927
7NKZ,uniprot_distance_uniprot_sto_1,0.87534571,0.932
7NKZ,pdb_interact_uniref_a3m_2,0.87513882,0.752
7NKZ,string_interact_uniref_a3m_3,0.87506729,0.748
7NKZ,structure_temp_dimer_0,0.87452042,0.929
7NKZ,default_3,0.87437749,0.915
7NKZ,uniclust_oxmatch_a3m_2,0.87423068,0.91
7NKZ,uniprot_distance_uniref_sto_3,0.8738572,0.917
7NKZ,pdb_interact_uniref_sto_2,0.87382197,0.909
7NKZ,species_interact_uniprot_sto_4,0.87368137,0.919
7NKZ,uniprot_distance_uniref_sto_1,0.87356746,0.928
7NKZ,pdb_interact_uniref_a3m_1,0.87343711,0.762
7NKZ,sequence_based_template_0,0.87289697,0.929
7NKZ,uniprot_distance_uniref_a3m_0,0.87284613,0.758
7NKZ,uniprot_distance_uniprot_sto_2,0.87283301,0.925
7NKZ,structure_temp_dimer_3,0.87247926,0.92
7NKZ,structure_temp_dimer_2,0.87235004,0.93
