TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7R40,fold_7r40_4_model_4,0.40053093,0.673
7R40,fold_7r40_4_model_1,0.39976299,0.432
7R40,fold_7r40_2_model_1,0.39945674,0.678
7R40,fold_7r40_4_model_2,0.39940587,0.667
7R40,fold_7r40_1_model_4,0.39917222,0.666
7R40,fold_7r40_1_model_3,0.3990843,0.672
7R40,fold_7r40_3_model_0,0.39891583,0.434
7R40,fold_7r40_5_model_4,0.39889875,0.674
7R40,fold_7r40_3_model_1,0.39888397,0.67
7R40,fold_7r40_4_model_3,0.39872432,0.671
7R40,fold_7r40_1_model_2,0.39872196,0.671
7R40,fold_7r40_1_model_0,0.3985863,0.68
7R40,fold_7r40_3_model_3,0.39849946,0.43
7R40,fold_7r40_5_model_3,0.39848229,0.671
7R40,fold_7r40_3_model_4,0.39845932,0.431
7R40,fold_7r40_3_model_2,0.39840657,0.673
7R40,fold_7r40_2_model_0,0.39838901,0.676
7R40,fold_7r40_5_model_0,0.39836901,0.639
7R40,fold_7r40_5_model_1,0.39817759,0.426
7R40,fold_7r40_2_model_4,0.39813647,0.679
7R40,fold_7r40_1_model_1,0.39810202,0.664
7R40,fold_7r40_5_model_2,0.39789134,0.672
7R40,fold_7r40_2_model_2,0.39785239,0.675
7R40,fold_7r40_2_model_3,0.39754146,0.435
7R40,fold_7r40_4_model_0,0.39737278,0.678
