TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
8GV6,fold_8gv6_5_model_3,0.40741307,0.449
8GV6,fold_8gv6_3_model_1,0.40720844,0.472
8GV6,fold_8gv6_3_model_2,0.40719604,0.47
8GV6,fold_8gv6_5_model_1,0.40711781,0.443
8GV6,fold_8gv6_5_model_2,0.40710172,0.472
8GV6,fold_8gv6_5_model_4,0.40707937,0.479
8GV6,fold_8gv6_3_model_3,0.40704662,0.459
8GV6,fold_8gv6_3_model_0,0.40698558,0.451
8GV6,fold_8gv6_3_model_4,0.40696821,0.46
8GV6,fold_8gv6_4_model_4,0.40675485,0.53
8GV6,fold_8gv6_1_model_3,0.40668815,0.58
8GV6,fold_8gv6_5_model_0,0.40665752,0.456
8GV6,fold_8gv6_4_model_0,0.40661386,0.528
8GV6,fold_8gv6_4_model_3,0.40660706,0.572
8GV6,fold_8gv6_1_model_2,0.40648657,0.593
8GV6,fold_8gv6_2_model_1,0.40647089,0.488
8GV6,fold_8gv6_1_model_1,0.40644386,0.565
8GV6,fold_8gv6_2_model_0,0.40644079,0.583
8GV6,fold_8gv6_4_model_1,0.40633994,0.706
8GV6,fold_8gv6_2_model_2,0.40632969,0.586
8GV6,fold_8gv6_1_model_0,0.40632707,0.612
8GV6,fold_8gv6_1_model_4,0.40630552,0.575
8GV6,fold_8gv6_4_model_2,0.4062337,0.646
8GV6,fold_8gv6_2_model_3,0.40607846,0.558
8GV6,fold_8gv6_2_model_4,0.40576458,0.53
