MODEL,PRED_DOCKQ
fold_7zf9_3_model_2,0.60784918
fold_7zf9_5_model_2,0.60628623
fold_7zf9_3_model_4,0.57954782
fold_7zf9_2_model_1,0.57877779
fold_7zf9_3_model_1,0.57615542
fold_7zf9_4_model_0,0.57103443
fold_7zf9_5_model_3,0.54322451
fold_7zf9_3_model_3,0.52424556
fold_7zf9_1_model_4,0.51875466
fold_7zf9_4_model_2,0.49689811
fold_7zf9_1_model_2,0.4863542
fold_7zf9_1_model_3,0.47754756
fold_7zf9_4_model_1,0.46957341
fold_7zf9_4_model_3,0.45323482
fold_7zf9_5_model_4,0.44039181
fold_7zf9_5_model_0,0.43625936
fold_7zf9_3_model_0,0.43329054
fold_7zf9_1_model_0,0.42555723
fold_7zf9_1_model_1,0.41746539
fold_7zf9_5_model_1,0.40700999
fold_7zf9_2_model_0,0.40088522
fold_7zf9_4_model_4,0.37574381
fold_7zf9_2_model_2,0.36666676
fold_7zf9_2_model_4,0.34412843
fold_7zf9_2_model_3,0.29221424
