MODEL,PRED_DOCKQ
model_5_multimer_20220423_748853_tidy,0.83056176
model_5_multimer_20220423_528879_tidy,0.7939553
model_5_multimer_20220423_477418_tidy,0.5796466
ranked_0_tidy,0.35556275
model_4_multimer_20220423_110354_tidy,0.35556275
model_4_multimer_20220423_662178_tidy,0.34797886
model_4_multimer_20220423_748853_tidy,0.33224636
model_1_multimer_20220423_477418_tidy,0.28160763
model_3_multimer_20220423_528879_tidy,0.1323687
model_2_multimer_20220423_110354_tidy,0.09818833
ranked_3_tidy,0.09818833
model_1_multimer_20220423_748853_tidy,0.09098955
model_1_multimer_20220423_528879_tidy,0.079558305
model_1_multimer_20220423_662178_tidy,0.071731746
model_2_multimer_20220423_528879_tidy,0.07057187
model_4_multimer_20220423_528879_tidy,0.07019478
model_5_multimer_20220423_110354_tidy,0.06826942
ranked_1_tidy,0.06826942
model_4_multimer_20220423_477418_tidy,0.06807575
model_2_multimer_20220423_477418_tidy,0.060943116
model_3_multimer_20220423_662178_tidy,0.06042838
model_3_multimer_20220423_748853_tidy,0.05807717
model_2_multimer_20220423_662178_tidy,0.057252444
model_5_multimer_20220423_662178_tidy,0.0475935
model_2_multimer_20220423_748853_tidy,0.04676718
model_3_multimer_20220423_477418_tidy,0.039190475
ranked_2_tidy,0.038812153
model_1_multimer_20220423_110354_tidy,0.038812153
ranked_4_tidy,0.031797122
model_3_multimer_20220423_110354_tidy,0.031797115
