TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7X7O,fold_7x7o_4_model_2,0.40344572,0.783
7X7O,fold_7x7o_2_model_1,0.40321836,0.789
7X7O,fold_7x7o_4_model_4,0.40260854,0.798
7X7O,fold_7x7o_1_model_0,0.40254661,0.797
7X7O,fold_7x7o_1_model_4,0.40243044,0.796
7X7O,fold_7x7o_1_model_1,0.40237987,0.797
7X7O,fold_7x7o_5_model_2,0.40232667,0.798
7X7O,fold_7x7o_2_model_4,0.40225321,0.783
7X7O,fold_7x7o_4_model_3,0.40224466,0.784
7X7O,fold_7x7o_3_model_4,0.40217355,0.774
7X7O,fold_7x7o_2_model_0,0.40216354,0.766
7X7O,fold_7x7o_1_model_2,0.40210661,0.792
7X7O,fold_7x7o_2_model_3,0.40210575,0.79
7X7O,fold_7x7o_4_model_1,0.4020386,0.778
7X7O,fold_7x7o_3_model_3,0.40201849,0.797
7X7O,fold_7x7o_5_model_3,0.40199816,0.792
7X7O,fold_7x7o_5_model_0,0.40198976,0.785
7X7O,fold_7x7o_3_model_1,0.40197843,0.779
7X7O,fold_7x7o_4_model_0,0.40192363,0.772
7X7O,fold_7x7o_5_model_1,0.40165654,0.792
7X7O,fold_7x7o_5_model_4,0.40160128,0.786
7X7O,fold_7x7o_3_model_0,0.40143642,0.79
7X7O,fold_7x7o_1_model_3,0.40140605,0.794
7X7O,fold_7x7o_2_model_2,0.40129331,0.783
7X7O,fold_7x7o_3_model_2,0.40128642,0.798
