TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7SJO,fold_7sjo_4_model_2,0.423035,0.586
7SJO,fold_7sjo_1_model_1,0.42302224,0.567
7SJO,fold_7sjo_2_model_4,0.42293751,0.559
7SJO,fold_7sjo_3_model_4,0.42271131,0.577
7SJO,fold_7sjo_3_model_3,0.4226366,0.579
7SJO,fold_7sjo_1_model_0,0.42262563,0.573
7SJO,fold_7sjo_5_model_1,0.42262557,0.57
7SJO,fold_7sjo_4_model_4,0.42259297,0.562
7SJO,fold_7sjo_5_model_0,0.42258561,0.57
7SJO,fold_7sjo_3_model_2,0.42258209,0.569
7SJO,fold_7sjo_5_model_2,0.42257828,0.575
7SJO,fold_7sjo_5_model_4,0.4225764,0.571
7SJO,fold_7sjo_3_model_0,0.42256272,0.571
7SJO,fold_7sjo_4_model_3,0.42254984,0.551
7SJO,fold_7sjo_2_model_3,0.42247853,0.59
7SJO,fold_7sjo_5_model_3,0.42240992,0.566
7SJO,fold_7sjo_1_model_2,0.42230257,0.571
7SJO,fold_7sjo_2_model_1,0.42229781,0.598
7SJO,fold_7sjo_1_model_3,0.42229322,0.574
7SJO,fold_7sjo_3_model_1,0.42226225,0.571
7SJO,fold_7sjo_4_model_1,0.42218235,0.62
7SJO,fold_7sjo_2_model_2,0.42215323,0.619
7SJO,fold_7sjo_4_model_0,0.42212719,0.616
7SJO,fold_7sjo_1_model_4,0.42211708,0.569
7SJO,fold_7sjo_2_model_0,0.42211047,0.598
