TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7AMV,species_interact_uniprot_sto_2,0.40099889,0.868
7AMV,ori_template_pipeline_2,0.4007186,0.867
7AMV,species_interact_uniprot_sto_3,0.4006685,0.87
7AMV,structure_temp_dimer_3,0.40065831,0.887
7AMV,ori_template_pipeline_4,0.40064681,0.874
7AMV,pdb_interact_uniprot_sto_4,0.40053692,0.87
7AMV,structure_temp_dimer_4,0.40051726,0.886
7AMV,structure_temp_dimer_2,0.40039897,0.888
7AMV,sequence_based_template_2,0.40031266,0.877
7AMV,default_2,0.40029621,0.873
7AMV,ori_temp_pipeline_with_alphafold_models_3,0.40027645,0.823
7AMV,sequence_based_template_3,0.40021151,0.875
7AMV,sequence_based_template_with_alphafold_3,0.40020135,0.823
7AMV,species_interact_uniprot_sto_0,0.40018648,0.872
7AMV,default_4,0.40017119,0.871
7AMV,pdb_interact_uniprot_sto_0,0.40016547,0.873
7AMV,pdb_interact_uniprot_sto_2,0.40014714,0.869
7AMV,ori_template_pipeline_3,0.40013367,0.871
7AMV,species_interact_uniref_sto_4,0.40010813,0.871
7AMV,pdb_interact_uniprot_sto_1,0.40005502,0.869
7AMV,default_3,0.40004373,0.871
7AMV,structure_temp_dimer_a_3,0.40002617,0.823
7AMV,species_interact_uniref_sto_0,0.40002015,0.873
7AMV,structure_temp_dimer_a_2,0.39995372,0.818
7AMV,default_1,0.39985463,0.873
7AMV,no_templates_4,0.39984494,0.556
7AMV,structure_temp_dimer_1,0.39982614,0.884
7AMV,custom_template_with_alphafold_models_3,0.39977548,0.823
7AMV,species_interact_uniprot_sto_4,0.39977345,0.862
7AMV,ori_template_pipeline_1,0.39973649,0.869
7AMV,species_interact_uniref_sto_3,0.39973268,0.868
7AMV,ori_temp_pipeline_with_alphafold_models_2,0.39973199,0.818
7AMV,default_0,0.3997179,0.876
7AMV,sequence_based_template_4,0.39969483,0.88
7AMV,uniclust_oxmatch_a3m_2,0.39967766,0.87
7AMV,custom_template_file_0,0.39964706,0.881
7AMV,custom_template_with_alphafold_models_2,0.39954671,0.818
7AMV,pdb_interact_uniprot_sto_3,0.39950159,0.868
7AMV,sequence_based_template_1,0.39948469,0.878
7AMV,custom_template_file_3,0.3994652,0.884
7AMV,ori_template_pipeline_0,0.39939898,0.875
7AMV,custom_template_with_alphafold_models_4,0.39939538,0.826
7AMV,species_interact_uniref_sto_1,0.39939484,0.875
7AMV,structure_temp_dimer_a_4,0.39934275,0.826
7AMV,sequence_based_template_with_alphafold_2,0.39933088,0.819
7AMV,structure_temp_dimer_0,0.39932978,0.886
7AMV,ori_temp_pipeline_with_alphafold_models_4,0.39928275,0.826
7AMV,sequence_based_template_with_alphafold_4,0.39926404,0.826
7AMV,uniclust_oxmatch_a3m_4,0.3992129,0.871
7AMV,uniclust_oxmatch_a3m_1,0.3992101,0.877
7AMV,sequence_based_template_with_alphafold_1,0.39921007,0.809
7AMV,no_templates_0,0.39919573,0.715
7AMV,species_interact_uniprot_sto_1,0.39919528,0.867
7AMV,custom_template_file_4,0.39918548,0.883
7AMV,structure_temp_dimer_a_1,0.39918071,0.809
7AMV,custom_template_with_alphafold_models_0,0.39910245,0.824
7AMV,ori_temp_pipeline_with_alphafold_models_1,0.3990846,0.809
7AMV,sequence_based_template_0,0.39907244,0.878
7AMV,sequence_based_template_with_alphafold_0,0.39905095,0.824
7AMV,no_templates_2,0.39892623,0.64
7AMV,species_interact_uniref_sto_2,0.39888382,0.868
7AMV,custom_template_with_alphafold_models_1,0.39888123,0.809
7AMV,structure_temp_dimer_a_0,0.39887568,0.824
7AMV,ori_temp_pipeline_with_alphafold_models_0,0.39880303,0.824
7AMV,custom_template_file_1,0.39880061,0.879
7AMV,uniclust_oxmatch_a3m_3,0.39872146,0.874
7AMV,custom_template_file_2,0.39870879,0.879
7AMV,uniclust_oxmatch_a3m_0,0.39861625,0.878
7AMV,no_templates_1,0.39854285,0.546
7AMV,no_templates_3,0.39807141,0.67
