TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7WRV,fold_7wrv_2_model_0,0.44268948,0.279
7WRV,fold_7wrv_2_model_3,0.44264916,0.273
7WRV,fold_7wrv_1_model_1,0.44262692,0.39
7WRV,fold_7wrv_4_model_0,0.44257733,0.447
7WRV,fold_7wrv_3_model_4,0.44256088,0.355
7WRV,fold_7wrv_4_model_2,0.4425528,0.422
7WRV,fold_7wrv_5_model_3,0.44252107,0.408
7WRV,fold_7wrv_2_model_4,0.44251966,0.285
7WRV,fold_7wrv_4_model_3,0.4424853,0.419
7WRV,fold_7wrv_4_model_1,0.44248381,0.449
7WRV,fold_7wrv_1_model_4,0.44247583,0.273
7WRV,fold_7wrv_5_model_4,0.44244489,0.467
7WRV,fold_7wrv_3_model_0,0.44243956,0.412
7WRV,fold_7wrv_1_model_3,0.44243658,0.292
7WRV,fold_7wrv_5_model_0,0.44243005,0.419
7WRV,fold_7wrv_4_model_4,0.44242004,0.432
7WRV,fold_7wrv_5_model_2,0.44236985,0.442
7WRV,fold_7wrv_3_model_1,0.44232941,0.474
7WRV,fold_7wrv_5_model_1,0.44231769,0.484
7WRV,fold_7wrv_1_model_0,0.4422923,0.386
7WRV,fold_7wrv_3_model_3,0.44224036,0.281
7WRV,fold_7wrv_1_model_2,0.4422335,0.296
7WRV,fold_7wrv_2_model_1,0.44220144,0.296
7WRV,fold_7wrv_3_model_2,0.4421199,0.305
7WRV,fold_7wrv_2_model_2,0.44207937,0.285
