TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7SBG,fold_7sbg_4_model_2,0.60691935,0.645
7SBG,fold_7sbg_1_model_4,0.47267666,0.433
7SBG,fold_7sbg_5_model_4,0.44682887,0.646
7SBG,fold_7sbg_4_model_4,0.44265324,0.662
7SBG,fold_7sbg_4_model_3,0.43303999,0.684
7SBG,fold_7sbg_5_model_0,0.43293753,0.656
7SBG,fold_7sbg_4_model_1,0.4203195,0.641
7SBG,fold_7sbg_5_model_2,0.38228416,0.642
7SBG,fold_7sbg_5_model_3,0.3655948,0.635
7SBG,fold_7sbg_2_model_1,0.36254826,0.447
7SBG,fold_7sbg_5_model_1,0.3600384,0.684
7SBG,fold_7sbg_4_model_0,0.34935561,0.659
7SBG,fold_7sbg_1_model_3,0.33833402,0.419
7SBG,fold_7sbg_1_model_2,0.26968759,0.65
7SBG,fold_7sbg_3_model_0,0.24933097,0.432
7SBG,fold_7sbg_2_model_0,0.24750519,0.432
7SBG,fold_7sbg_2_model_3,0.2394172,0.428
7SBG,fold_7sbg_3_model_4,0.20582248,0.421
7SBG,fold_7sbg_2_model_2,0.19047943,0.431
7SBG,fold_7sbg_2_model_4,0.17138582,0.478
7SBG,fold_7sbg_3_model_3,0.14706865,0.435
7SBG,fold_7sbg_3_model_2,0.14383157,0.414
7SBG,fold_7sbg_1_model_1,0.11792573,0.456
7SBG,fold_7sbg_1_model_0,0.10266884,0.416
7SBG,fold_7sbg_3_model_1,0.09936552,0.431
