TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7Z4T,fold_7z4t_5_model_2,0.29417542,0.559
7Z4T,fold_7z4t_3_model_3,0.27889502,0.834
7Z4T,fold_7z4t_4_model_1,0.23429999,0.857
7Z4T,fold_7z4t_3_model_2,0.21616152,0.849
7Z4T,fold_7z4t_2_model_2,0.21553098,0.851
7Z4T,fold_7z4t_4_model_2,0.20316389,0.858
7Z4T,fold_7z4t_3_model_0,0.20140858,0.859
7Z4T,fold_7z4t_2_model_0,0.20027491,0.849
7Z4T,fold_7z4t_3_model_4,0.20024008,0.854
7Z4T,fold_7z4t_2_model_3,0.19494373,0.848
7Z4T,fold_7z4t_4_model_0,0.18041947,0.857
7Z4T,fold_7z4t_2_model_4,0.17871089,0.853
7Z4T,fold_7z4t_4_model_3,0.17096141,0.844
7Z4T,fold_7z4t_4_model_4,0.17058589,0.854
7Z4T,fold_7z4t_5_model_1,0.15440598,0.561
7Z4T,fold_7z4t_2_model_1,0.1501822,0.855
7Z4T,fold_7z4t_1_model_3,0.14691119,0.552
7Z4T,fold_7z4t_5_model_3,0.14600177,0.552
7Z4T,fold_7z4t_3_model_1,0.14540078,0.855
7Z4T,fold_7z4t_1_model_2,0.13156518,0.553
7Z4T,fold_7z4t_5_model_0,0.12603652,0.55
7Z4T,fold_7z4t_1_model_0,0.1155986,0.57
7Z4T,fold_7z4t_1_model_1,0.1145269,0.546
7Z4T,fold_7z4t_5_model_4,0.10402518,0.574
7Z4T,fold_7z4t_1_model_4,0.0704395,0.602
