TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7SD3,fold_7sd3_4_model_3,0.42318928,0.616
7SD3,fold_7sd3_1_model_0,0.42305321,0.584
7SD3,fold_7sd3_3_model_4,0.42305019,0.597
7SD3,fold_7sd3_3_model_1,0.42292365,0.586
7SD3,fold_7sd3_4_model_0,0.42287394,0.576
7SD3,fold_7sd3_1_model_4,0.42285603,0.554
7SD3,fold_7sd3_5_model_0,0.42285323,0.606
7SD3,fold_7sd3_3_model_0,0.42284989,0.573
7SD3,fold_7sd3_2_model_4,0.42281845,0.618
7SD3,fold_7sd3_1_model_3,0.42275217,0.59
7SD3,fold_7sd3_2_model_2,0.42269215,0.508
7SD3,fold_7sd3_1_model_1,0.42263883,0.602
7SD3,fold_7sd3_2_model_3,0.42263585,0.57
7SD3,fold_7sd3_5_model_4,0.42259368,0.615
7SD3,fold_7sd3_3_model_2,0.42258415,0.573
7SD3,fold_7sd3_2_model_1,0.42258194,0.576
7SD3,fold_7sd3_2_model_0,0.42253229,0.573
7SD3,fold_7sd3_5_model_1,0.42248318,0.542
7SD3,fold_7sd3_5_model_2,0.42245466,0.619
7SD3,fold_7sd3_4_model_4,0.42244136,0.622
7SD3,fold_7sd3_4_model_1,0.42243466,0.579
7SD3,fold_7sd3_1_model_2,0.42239261,0.571
7SD3,fold_7sd3_5_model_3,0.42235172,0.569
7SD3,fold_7sd3_3_model_3,0.42226943,0.561
7SD3,fold_7sd3_4_model_2,0.42225578,0.544
