MODEL,PRED_DOCKQ
fold_7t77_3_model_4,0.71397585
fold_7t77_4_model_4,0.69661307
fold_7t77_5_model_1,0.6819371
fold_7t77_3_model_0,0.67945504
fold_7t77_3_model_3,0.64540541
fold_7t77_3_model_1,0.64019632
fold_7t77_3_model_2,0.61513025
fold_7t77_2_model_0,0.60452896
fold_7t77_2_model_4,0.60054857
fold_7t77_2_model_1,0.60022891
fold_7t77_2_model_2,0.5556407
fold_7t77_5_model_4,0.55197066
fold_7t77_2_model_3,0.54937857
fold_7t77_1_model_0,0.54255974
fold_7t77_4_model_3,0.51938486
fold_7t77_1_model_1,0.44170004
fold_7t77_4_model_2,0.39285952
fold_7t77_1_model_4,0.37583748
fold_7t77_5_model_2,0.37340543
fold_7t77_5_model_3,0.36506531
fold_7t77_4_model_1,0.34984457
fold_7t77_5_model_0,0.32162714
fold_7t77_1_model_2,0.28420687
fold_7t77_1_model_3,0.25933993
fold_7t77_4_model_0,0.22826099
