MODEL,PRED_DOCKQ
fold_7vng_4_model_1,0.44547743
fold_7vng_5_model_1,0.44526896
fold_7vng_4_model_2,0.44518408
fold_7vng_4_model_0,0.44497254
fold_7vng_2_model_2,0.44485492
fold_7vng_1_model_4,0.44459346
fold_7vng_5_model_2,0.44455388
fold_7vng_2_model_3,0.44447318
fold_7vng_3_model_2,0.44443965
fold_7vng_1_model_2,0.44442597
fold_7vng_1_model_1,0.44438398
fold_7vng_3_model_0,0.44436204
fold_7vng_1_model_3,0.44435132
fold_7vng_3_model_4,0.44434679
fold_7vng_2_model_1,0.44432807
fold_7vng_4_model_4,0.44429755
fold_7vng_2_model_4,0.44426131
fold_7vng_5_model_4,0.44422218
fold_7vng_1_model_0,0.4442066
fold_7vng_5_model_0,0.44406283
fold_7vng_2_model_0,0.44392467
fold_7vng_3_model_3,0.44387889
fold_7vng_3_model_1,0.4438231
fold_7vng_5_model_3,0.44381064
fold_7vng_4_model_3,0.44347218
