MODEL,PRED_DOCKQ
sequence_based_template_3,0.42377841
uniprot_distance_uniprot_sto_1,0.42375943
string_interact_uniref_sto_0,0.42369711
string_interact_uniref_a3m_2,0.42367032
custom_template_file_4,0.42365068
structure_temp_dimer_4,0.42363822
pdb_interact_uniprot_sto_2,0.42352259
species_interact_uniprot_sto_0,0.42344567
default_0,0.42344534
pdb_interact_uniref_a3m_4,0.42343554
string_interact_uniprot_sto_2,0.42342988
ori_template_pipeline_3,0.42338136
pdb_interact_uniprot_sto_0,0.42336029
pdb_interact_uniprot_sto_1,0.42334506
string_interact_uniprot_sto_3,0.42332128
species_interact_uniprot_sto_3,0.42329037
species_interact_uniref_sto_0,0.42328039
sequence_based_template_with_alphafold_3,0.42325428
ori_template_pipeline_2,0.42325348
uniprot_distance_uniprot_sto_0,0.42321798
string_interact_uniref_sto_1,0.42320639
ori_template_pipeline_1,0.42319003
uniclust_oxmatch_a3m_3,0.42318019
default_1,0.42314041
uniclust_oxmatch_a3m_4,0.42313835
pdb_interact_uniprot_sto_3,0.42313451
structure_temp_dimer_a_3,0.42312312
string_interact_uniprot_sto_0,0.42305744
species_interact_uniref_a3m_2,0.4230431
uniprot_distance_uniref_a3m_0,0.42303005
uniprot_distance_uniref_sto_3,0.42302689
sequence_based_template_2,0.42300734
pdb_interact_uniref_a3m_1,0.42300674
custom_template_with_alphafold_models_3,0.42293587
uniprot_distance_uniref_a3m_1,0.42293346
uniprot_distance_uniref_a3m_3,0.42293099
string_interact_uniprot_sto_1,0.42292017
uniprot_distance_uniref_sto_0,0.42291
uniprot_distance_uniprot_sto_3,0.42290977
ori_template_pipeline_4,0.42287278
ori_temp_pipeline_with_alphafold_models_3,0.42285925
uniprot_distance_uniref_sto_1,0.42282423
default_3,0.42282102
default_4,0.42282024
species_interact_uniprot_sto_2,0.42281666
species_interact_uniprot_sto_1,0.42281529
uniprot_distance_uniref_a3m_2,0.42278248
ori_template_pipeline_0,0.42278203
string_interact_uniref_a3m_4,0.42269045
ori_temp_pipeline_with_alphafold_models_2,0.42266992
custom_template_with_alphafold_models_2,0.42264485
sequence_based_template_with_alphafold_2,0.42264205
ori_temp_pipeline_with_alphafold_models_1,0.42259872
structure_temp_dimer_a_2,0.42259637
custom_template_with_alphafold_models_1,0.42253494
structure_temp_dimer_a_1,0.42253289
sequence_based_template_with_alphafold_1,0.42252326
species_interact_uniref_a3m_1,0.42251381
pdb_interact_uniref_a3m_2,0.42245311
no_templates_1,0.42242438
structure_temp_dimer_a_4,0.42232344
ori_temp_pipeline_with_alphafold_models_0,0.42231944
string_interact_uniref_sto_3,0.42231905
string_interact_uniref_sto_2,0.42231357
custom_template_with_alphafold_models_4,0.42229909
pdb_interact_uniref_a3m_3,0.42229125
sequence_based_template_with_alphafold_4,0.42228684
structure_temp_dimer_3,0.42227909
ori_temp_pipeline_with_alphafold_models_4,0.42227846
uniprot_distance_uniref_sto_2,0.42227292
string_interact_uniref_a3m_0,0.42226106
custom_template_file_3,0.42223787
structure_temp_dimer_a_0,0.42223021
custom_template_with_alphafold_models_0,0.42221859
sequence_based_template_with_alphafold_0,0.42219222
pdb_interact_uniref_sto_4,0.42212373
sequence_based_template_1,0.42208523
uniprot_distance_uniprot_sto_2,0.42207623
structure_temp_dimer_1,0.42207393
custom_template_file_1,0.42206165
species_interact_uniref_sto_4,0.42204124
species_interact_uniref_sto_1,0.42203188
string_interact_uniref_a3m_3,0.42200226
species_interact_uniprot_sto_4,0.42200106
species_interact_uniref_sto_3,0.42198974
string_interact_uniref_sto_4,0.4219715
pdb_interact_uniref_sto_0,0.42192328
custom_template_file_2,0.42188799
uniclust_oxmatch_a3m_2,0.42188203
pdb_interact_uniref_sto_2,0.42187524
uniprot_distance_uniref_a3m_4,0.42186421
structure_temp_dimer_2,0.42184946
uniclust_oxmatch_a3m_0,0.42180067
uniclust_oxmatch_a3m_1,0.42176533
sequence_based_template_4,0.42176384
pdb_interact_uniref_sto_1,0.42175028
uniprot_distance_uniref_sto_4,0.42174128
pdb_interact_uniref_a3m_0,0.42173019
default_2,0.42172733
sequence_based_template_0,0.42171696
string_interact_uniprot_sto_4,0.4216809
no_templates_2,0.42165095
species_interact_uniref_a3m_4,0.42163226
species_interact_uniref_sto_2,0.42162186
no_templates_3,0.42162097
pdb_interact_uniprot_sto_4,0.42161107
custom_template_file_0,0.42161059
pdb_interact_uniref_sto_3,0.42160055
uniprot_distance_uniprot_sto_4,0.42159742
species_interact_uniref_a3m_0,0.42156953
string_interact_uniref_a3m_1,0.42155647
structure_temp_dimer_0,0.42153996
no_templates_4,0.42142838
no_templates_0,0.42137232
species_interact_uniref_a3m_3,0.42122182
