MODEL,PRED_DOCKQ
fold_8gz5_5_model_1,0.70297122
fold_8gz5_1_model_3,0.67984116
fold_8gz5_5_model_3,0.66632187
fold_8gz5_5_model_4,0.63651633
fold_8gz5_3_model_2,0.63292718
fold_8gz5_5_model_2,0.61374968
fold_8gz5_2_model_1,0.61323863
fold_8gz5_4_model_4,0.60864037
fold_8gz5_5_model_0,0.60515964
fold_8gz5_2_model_2,0.59102923
fold_8gz5_3_model_1,0.5872705
fold_8gz5_3_model_3,0.56037217
fold_8gz5_1_model_4,0.51046622
fold_8gz5_1_model_0,0.49887565
fold_8gz5_4_model_1,0.48473999
fold_8gz5_2_model_4,0.4772639
fold_8gz5_3_model_0,0.47210389
fold_8gz5_2_model_0,0.46968943
fold_8gz5_2_model_3,0.45701873
fold_8gz5_4_model_3,0.38039806
fold_8gz5_4_model_2,0.34596574
fold_8gz5_3_model_4,0.24900204
fold_8gz5_1_model_1,0.24287629
fold_8gz5_4_model_0,0.11684338
fold_8gz5_1_model_2,0.10949306
