Acceptable-or-better (a): count DockQ ≥ 0.23
Medium-or-better (b): count DockQ ≥ 0.49
High (c): count DockQ ≥ 0.80

hit rate = a/b/c 

7SJN hit rate =  10/10/1

7SJN,fold_7sjn_2_model_2,0.83439291,0.565
7SJN,fold_7sjn_3_model_3,0.83027208,0.557
7SJN,fold_7sjn_2_model_0,0.82770711,0.557
7SJN,fold_7sjn_2_model_3,0.81817347,0.556
7SJN,fold_7sjn_5_model_2,0.81815678,0.899
7SJN,fold_7sjn_4_model_1,0.80613929,0.561
7SJN,fold_7sjn_3_model_0,0.80548799,0.557
7SJN,fold_7sjn_3_model_4,0.8053664,0.566
7SJN,fold_7sjn_4_model_3,0.79214823,0.556
7SJN,fold_7sjn_3_model_2,0.79198098,0.562
