TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7SU1,fold_7su1_2_model_2,0.52090538,0.858
7SU1,fold_7su1_3_model_4,0.46914101,0.846
7SU1,fold_7su1_3_model_0,0.43635386,0.842
7SU1,fold_7su1_2_model_4,0.42867452,0.849
7SU1,fold_7su1_4_model_3,0.41939139,0.858
7SU1,fold_7su1_1_model_3,0.40743747,0.848
7SU1,fold_7su1_1_model_4,0.37568703,0.833
7SU1,fold_7su1_2_model_0,0.37307122,0.843
7SU1,fold_7su1_1_model_0,0.37269247,0.847
7SU1,fold_7su1_1_model_1,0.36808175,0.854
7SU1,fold_7su1_5_model_0,0.36253026,0.854
7SU1,fold_7su1_4_model_4,0.33592066,0.845
7SU1,fold_7su1_4_model_0,0.3330065,0.848
7SU1,fold_7su1_4_model_1,0.32731974,0.846
7SU1,fold_7su1_5_model_1,0.31333417,0.838
7SU1,fold_7su1_5_model_2,0.30403659,0.847
7SU1,fold_7su1_3_model_3,0.30330715,0.857
7SU1,fold_7su1_5_model_4,0.30046239,0.827
7SU1,fold_7su1_1_model_2,0.29922175,0.84
7SU1,fold_7su1_2_model_1,0.28804764,0.857
7SU1,fold_7su1_5_model_3,0.28797293,0.859
7SU1,fold_7su1_3_model_1,0.25786701,0.84
7SU1,fold_7su1_2_model_3,0.24817392,0.845
7SU1,fold_7su1_3_model_2,0.24303851,0.847
7SU1,fold_7su1_4_model_2,0.22164451,0.854
