MODEL,PRED_DOCKQ
fold_7z4t_2_model_3,0.43729663
fold_7z4t_3_model_2,0.43698069
fold_7z4t_3_model_3,0.43688664
fold_7z4t_3_model_0,0.4366504
fold_7z4t_4_model_1,0.43663058
fold_7z4t_3_model_4,0.43662485
fold_7z4t_4_model_0,0.43662339
fold_7z4t_2_model_2,0.43655559
fold_7z4t_4_model_4,0.43654612
fold_7z4t_4_model_2,0.43653098
fold_7z4t_2_model_1,0.4358106
fold_7z4t_3_model_1,0.4357971
fold_7z4t_2_model_0,0.4356347
fold_7z4t_2_model_4,0.43561015
fold_7z4t_5_model_2,0.43555251
fold_7z4t_4_model_3,0.43551728
fold_7z4t_5_model_4,0.4354142
fold_7z4t_5_model_1,0.4353849
fold_7z4t_5_model_0,0.4352589
fold_7z4t_1_model_1,0.43491715
fold_7z4t_1_model_0,0.43466625
fold_7z4t_5_model_3,0.43455967
fold_7z4t_1_model_3,0.43454078
fold_7z4t_1_model_2,0.43432555
fold_7z4t_1_model_4,0.43429685
