Acceptable-or-better (a): count DockQ ≥ 0.23
Medium-or-better (b): count DockQ ≥ 0.49
High (c): count DockQ ≥ 0.80

hit rate = a/b/c 

6A0Z hit rate =  0/0/0

6A0Z,model_4_multimer_20220423_588683,0.32112288,0.07
6A0Z,model_3_multimer_20220423_192075,0.30651394,0.108
6A0Z,model_5_multimer_20220423_588683,0.22067405,0.084
6A0Z,model_5_multimer_20220423_192075,0.18324171,0.076
6A0Z,model_5_multimer_20220423_789739,0.16949777,0.083
6A0Z,model_3_multimer_20220423_789739,0.15300688,0.106
6A0Z,model_3_multimer_20220423_588683,0.13073677,0.107
6A0Z,model_1_multimer_20220423_843835,0.12478615,0.084
6A0Z,ranked_2,0.12478615,0.084
6A0Z,model_1_multimer_20220423_192075,0.11697352,0.084
