MODEL,PRED_DOCKQ
fold_7yqz_5_model_3,0.31520453
fold_7yqz_5_model_2,0.31512967
fold_7yqz_1_model_1,0.3146503
fold_7yqz_2_model_2,0.31465021
fold_7yqz_3_model_4,0.31451714
fold_7yqz_3_model_3,0.31413379
fold_7yqz_5_model_4,0.31410065
fold_7yqz_3_model_2,0.31407931
fold_7yqz_1_model_0,0.3140564
fold_7yqz_3_model_0,0.31399462
fold_7yqz_2_model_3,0.31388068
fold_7yqz_3_model_1,0.31387445
fold_7yqz_4_model_2,0.31387407
fold_7yqz_4_model_3,0.3138302
fold_7yqz_5_model_0,0.31366831
fold_7yqz_4_model_0,0.31363291
fold_7yqz_4_model_1,0.31357726
fold_7yqz_2_model_4,0.31355828
fold_7yqz_2_model_0,0.3134526
fold_7yqz_1_model_4,0.31339738
fold_7yqz_5_model_1,0.31331038
fold_7yqz_1_model_3,0.31323421
fold_7yqz_4_model_4,0.31303176
fold_7yqz_1_model_2,0.31299612
fold_7yqz_2_model_1,0.31260523
