TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7D3Y,structure_temp_dimer_4,0.4624652,0.013
7D3Y,species_interact_uniprot_sto_2,0.461164,0.013
7D3Y,custom_template_file_1,0.46086797,0.012
7D3Y,structure_temp_dimer_1,0.46052679,0.013
7D3Y,custom_template_file_4,0.46043167,0.01
7D3Y,sequence_based_template_4,0.4599745,0.012
7D3Y,uniclust_oxmatch_a3m_4,0.45975852,0.012
7D3Y,ori_template_pipeline_4,0.4593136,0.044
7D3Y,species_interact_uniref_sto_0,0.45925719,0.312
7D3Y,default_2,0.45878774,0.023
7D3Y,default_1,0.45873997,0.304
7D3Y,uniprot_distance_uniref_sto_0,0.45864552,0.323
7D3Y,ori_temp_pipeline_with_alphafold_models_0,0.4586094,0.326
7D3Y,custom_template_with_alphafold_models_0,0.45856789,0.326
7D3Y,sequence_based_template_with_alphafold_0,0.45856789,0.326
7D3Y,species_interact_uniprot_sto_4,0.45847234,0.015
7D3Y,structure_temp_dimer_a_0,0.45835885,0.326
7D3Y,structure_temp_dimer_3,0.45816454,0.012
7D3Y,uniprot_distance_uniprot_sto_2,0.45799524,0.025
7D3Y,sequence_based_template_2,0.45797193,0.311
7D3Y,custom_template_file_2,0.45768198,0.013
7D3Y,species_interact_uniprot_sto_3,0.45760915,0.018
7D3Y,string_interact_uniprot_sto_0,0.45759332,0.017
7D3Y,sequence_based_template_with_alphafold_1,0.45753899,0.316
7D3Y,custom_template_with_alphafold_models_1,0.45753899,0.316
7D3Y,structure_temp_dimer_a_1,0.45751745,0.316
7D3Y,ori_template_pipeline_2,0.45751476,0.294
7D3Y,uniprot_distance_uniref_sto_3,0.4574697,0.019
7D3Y,uniprot_distance_uniref_sto_4,0.45737785,0.056
7D3Y,ori_temp_pipeline_with_alphafold_models_1,0.45724043,0.316
7D3Y,structure_temp_dimer_2,0.45717624,0.316
7D3Y,sequence_based_template_1,0.45707551,0.022
7D3Y,no_templates_0,0.4570739,0.311
7D3Y,ori_temp_pipeline_with_alphafold_models_2,0.45702052,0.324
7D3Y,sequence_based_template_with_alphafold_2,0.45697871,0.324
7D3Y,custom_template_with_alphafold_models_2,0.45697871,0.324
7D3Y,custom_template_file_0,0.45695072,0.329
7D3Y,structure_temp_dimer_a_3,0.45687765,0.328
7D3Y,structure_temp_dimer_0,0.45676947,0.312
7D3Y,species_interact_uniref_a3m_4,0.45672768,0.014
7D3Y,uniclust_oxmatch_a3m_0,0.45669442,0.012
