TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7SD3,fold_7sd3_4_model_4,0.33205462,0.622
7SD3,fold_7sd3_3_model_4,0.33197644,0.597
7SD3,fold_7sd3_4_model_0,0.33196416,0.576
7SD3,fold_7sd3_1_model_0,0.3319295,0.584
7SD3,fold_7sd3_4_model_3,0.33190486,0.616
7SD3,fold_7sd3_2_model_3,0.33180377,0.57
7SD3,fold_7sd3_1_model_3,0.3318027,0.59
7SD3,fold_7sd3_2_model_0,0.33174759,0.573
7SD3,fold_7sd3_3_model_2,0.33172062,0.573
7SD3,fold_7sd3_1_model_2,0.3317191,0.571
7SD3,fold_7sd3_1_model_4,0.3316963,0.554
7SD3,fold_7sd3_3_model_0,0.33166066,0.573
7SD3,fold_7sd3_1_model_1,0.33160436,0.602
7SD3,fold_7sd3_2_model_1,0.33157298,0.576
7SD3,fold_7sd3_3_model_1,0.33155444,0.586
7SD3,fold_7sd3_2_model_4,0.33150336,0.618
7SD3,fold_7sd3_4_model_1,0.33128217,0.579
7SD3,fold_7sd3_5_model_0,0.33126658,0.606
7SD3,fold_7sd3_5_model_3,0.33124834,0.569
7SD3,fold_7sd3_4_model_2,0.33117276,0.544
7SD3,fold_7sd3_3_model_3,0.33113232,0.561
7SD3,fold_7sd3_5_model_2,0.3310976,0.619
7SD3,fold_7sd3_2_model_2,0.33095068,0.508
7SD3,fold_7sd3_5_model_1,0.33091825,0.542
7SD3,fold_7sd3_5_model_4,0.33086821,0.615
