MODEL,PRED_DOCKQ
fold_7sd3_4_model_4,0.33205462
fold_7sd3_3_model_4,0.33197644
fold_7sd3_4_model_0,0.33196416
fold_7sd3_1_model_0,0.3319295
fold_7sd3_4_model_3,0.33190486
fold_7sd3_2_model_3,0.33180377
fold_7sd3_1_model_3,0.3318027
fold_7sd3_2_model_0,0.33174759
fold_7sd3_3_model_2,0.33172062
fold_7sd3_1_model_2,0.3317191
fold_7sd3_1_model_4,0.3316963
fold_7sd3_3_model_0,0.33166066
fold_7sd3_1_model_1,0.33160436
fold_7sd3_2_model_1,0.33157298
fold_7sd3_3_model_1,0.33155444
fold_7sd3_2_model_4,0.33150336
fold_7sd3_4_model_1,0.33128217
fold_7sd3_5_model_0,0.33126658
fold_7sd3_5_model_3,0.33124834
fold_7sd3_4_model_2,0.33117276
fold_7sd3_3_model_3,0.33113232
fold_7sd3_5_model_2,0.3310976
fold_7sd3_2_model_2,0.33095068
fold_7sd3_5_model_1,0.33091825
fold_7sd3_5_model_4,0.33086821
