MODEL,PRED_DOCKQ
fold_7om4_2_model_3,0.36841571
fold_7om4_4_model_4,0.36821577
fold_7om4_2_model_4,0.36807156
fold_7om4_4_model_1,0.36716729
fold_7om4_1_model_0,0.36697057
fold_7om4_5_model_1,0.36676189
fold_7om4_2_model_1,0.36660868
fold_7om4_2_model_2,0.36575338
fold_7om4_4_model_2,0.36496797
fold_7om4_5_model_4,0.3648234
fold_7om4_5_model_0,0.36481389
fold_7om4_1_model_3,0.36476079
fold_7om4_3_model_1,0.36443016
fold_7om4_4_model_0,0.36410788
fold_7om4_1_model_2,0.36410773
fold_7om4_5_model_2,0.36393458
fold_7om4_3_model_4,0.36374223
fold_7om4_1_model_1,0.36328098
fold_7om4_3_model_3,0.36319232
fold_7om4_4_model_3,0.36292112
fold_7om4_2_model_0,0.36271289
fold_7om4_3_model_0,0.36262545
fold_7om4_5_model_3,0.36253989
fold_7om4_1_model_4,0.36191228
fold_7om4_3_model_2,0.36040992
