Acceptable-or-better (a): count DockQ ≥ 0.23
Medium-or-better (b): count DockQ ≥ 0.49
High (c): count DockQ ≥ 0.80

hit rate = a/b/c 

7TFO hit rate =  10/0/0

7TFO,fold_7tfo_5_model_1,0.51256776,0.465
7TFO,fold_7tfo_5_model_0,0.48451558,0.459
7TFO,fold_7tfo_5_model_3,0.30833563,0.464
7TFO,fold_7tfo_5_model_2,0.29535314,0.461
7TFO,fold_7tfo_4_model_0,0.20710318,0.441
7TFO,fold_7tfo_1_model_1,0.13613148,0.456
7TFO,fold_7tfo_3_model_0,0.12457323,0.446
7TFO,fold_7tfo_5_model_4,0.12041489,0.46
7TFO,fold_7tfo_4_model_3,0.11874654,0.45
7TFO,fold_7tfo_2_model_2,0.10631134,0.462
