TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7AOH,custom_template_file_4,0.42354855,0.931
7AOH,custom_template_file_3,0.42346168,0.923
7AOH,structure_temp_dimer_3,0.42343375,0.924
7AOH,uniclust_oxmatch_a3m_2,0.42340994,0.91
7AOH,species_interact_uniprot_sto_3,0.42339182,0.905
7AOH,structure_temp_dimer_4,0.4233481,0.926
7AOH,species_interact_uniref_a3m_2,0.42333567,0.875
7AOH,custom_template_file_1,0.42331737,0.928
7AOH,sequence_based_template_0,0.42330167,0.905
7AOH,structure_temp_dimer_1,0.42326057,0.936
7AOH,species_interact_uniprot_sto_2,0.4232505,0.902
7AOH,structure_temp_dimer_0,0.42324972,0.928
7AOH,sequence_based_template_with_alphafold_0,0.42317432,0.747
7AOH,default_4,0.423168,0.901
7AOH,uniprot_distance_uniref_sto_2,0.42316031,0.904
7AOH,species_interact_uniref_sto_1,0.42315966,0.917
7AOH,ori_template_pipeline_0,0.42315543,0.895
7AOH,uniprot_distance_uniprot_sto_0,0.42315391,0.89
7AOH,default_2,0.42315271,0.899
7AOH,uniclust_oxmatch_a3m_0,0.42315087,0.921
7AOH,ori_template_pipeline_3,0.42314997,0.905
7AOH,ori_temp_pipeline_with_alphafold_models_0,0.42314732,0.747
7AOH,species_interact_uniprot_sto_4,0.42313635,0.89
7AOH,pdb_interact_uniprot_sto_3,0.42312941,0.875
7AOH,ori_template_pipeline_2,0.42311242,0.904
7AOH,custom_template_with_alphafold_models_0,0.4230985,0.747
7AOH,custom_template_file_2,0.42309192,0.925
7AOH,ori_template_pipeline_1,0.42308688,0.91
7AOH,uniprot_distance_uniprot_sto_1,0.42304993,0.891
7AOH,species_interact_uniref_sto_0,0.42304406,0.903
7AOH,uniprot_distance_uniprot_sto_2,0.42303473,0.889
7AOH,uniprot_distance_uniprot_sto_4,0.42303106,0.878
7AOH,species_interact_uniref_sto_3,0.42302331,0.901
7AOH,structure_temp_dimer_a_0,0.42302185,0.747
7AOH,uniprot_distance_uniref_sto_1,0.42300981,0.889
7AOH,pdb_interact_uniref_sto_0,0.42298526,0.901
7AOH,species_interact_uniprot_sto_0,0.42297471,0.897
7AOH,ori_template_pipeline_4,0.42295361,0.887
7AOH,uniclust_oxmatch_a3m_1,0.42294174,0.919
7AOH,sequence_based_template_2,0.42293909,0.87
7AOH,custom_template_with_alphafold_models_4,0.42293647,0.676
7AOH,default_0,0.42292094,0.915
7AOH,structure_temp_dimer_a_4,0.42291069,0.676
7AOH,species_interact_uniref_sto_2,0.42290276,0.896
7AOH,sequence_based_template_with_alphafold_4,0.42289272,0.676
7AOH,pdb_interact_uniprot_sto_1,0.42288214,0.89
7AOH,pdb_interact_uniref_sto_2,0.42288068,0.907
7AOH,custom_template_file_0,0.42287436,0.933
7AOH,ori_temp_pipeline_with_alphafold_models_4,0.42287213,0.676
7AOH,uniprot_distance_uniprot_sto_3,0.42286277,0.903
7AOH,species_interact_uniref_sto_4,0.42285344,0.889
7AOH,pdb_interact_uniprot_sto_4,0.42282888,0.868
7AOH,pdb_interact_uniprot_sto_0,0.42282251,0.887
7AOH,pdb_interact_uniref_sto_1,0.42280897,0.886
7AOH,uniclust_oxmatch_a3m_3,0.42280403,0.897
7AOH,uniprot_distance_uniref_sto_3,0.42280301,0.923
7AOH,species_interact_uniprot_sto_1,0.42279422,0.886
7AOH,uniclust_oxmatch_a3m_4,0.42279229,0.857
7AOH,sequence_based_template_4,0.42278689,0.878
7AOH,default_1,0.42276305,0.889
7AOH,species_interact_uniref_a3m_3,0.4227601,0.835
7AOH,sequence_based_template_1,0.42275828,0.9
7AOH,default_3,0.4227466,0.915
7AOH,structure_temp_dimer_2,0.42273748,0.93
7AOH,uniprot_distance_uniref_sto_0,0.42272913,0.897
7AOH,custom_template_with_alphafold_models_1,0.42271778,0.701
7AOH,uniprot_distance_uniref_sto_4,0.42271531,0.907
7AOH,species_interact_uniref_a3m_0,0.42271191,0.907
7AOH,structure_temp_dimer_a_1,0.42269683,0.701
7AOH,ori_temp_pipeline_with_alphafold_models_1,0.42268977,0.701
7AOH,sequence_based_template_with_alphafold_1,0.42268959,0.701
7AOH,pdb_interact_uniref_sto_4,0.42267519,0.903
7AOH,pdb_interact_uniprot_sto_2,0.42266336,0.873
7AOH,pdb_interact_uniref_sto_3,0.42259654,0.89
7AOH,sequence_based_template_3,0.42258388,0.901
7AOH,custom_template_with_alphafold_models_3,0.42246896,0.699
7AOH,structure_temp_dimer_a_3,0.42245629,0.699
7AOH,sequence_based_template_with_alphafold_3,0.42244676,0.699
7AOH,ori_temp_pipeline_with_alphafold_models_3,0.42244327,0.699
7AOH,no_templates_3,0.42235866,0.582
7AOH,species_interact_uniref_a3m_1,0.42225155,0.897
7AOH,no_templates_2,0.42219082,0.649
7AOH,sequence_based_template_with_alphafold_2,0.42191285,0.716
7AOH,structure_temp_dimer_a_2,0.42190751,0.716
7AOH,ori_temp_pipeline_with_alphafold_models_2,0.42190287,0.716
7AOH,custom_template_with_alphafold_models_2,0.42189586,0.716
7AOH,species_interact_uniref_a3m_4,0.42188033,0.008
7AOH,no_templates_1,0.42179948,0.615
7AOH,no_templates_4,0.42140231,0.472
7AOH,no_templates_0,0.42122117,0.59
