TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7AOH,species_interact_uniprot_sto_2,0.72156614,0.902
7AOH,structure_temp_dimer_3,0.71836179,0.924
7AOH,pdb_interact_uniprot_sto_4,0.71785784,0.868
7AOH,structure_temp_dimer_4,0.71705681,0.926
7AOH,species_interact_uniprot_sto_4,0.7157737,0.89
7AOH,pdb_interact_uniprot_sto_3,0.71528047,0.875
7AOH,default_1,0.70710856,0.889
7AOH,custom_template_file_2,0.70665777,0.925
7AOH,custom_template_file_1,0.70610917,0.928
7AOH,structure_temp_dimer_0,0.70576459,0.928
7AOH,custom_template_file_3,0.70511699,0.923
7AOH,uniprot_distance_uniprot_sto_0,0.70504367,0.89
7AOH,custom_template_file_4,0.7038371,0.931
7AOH,species_interact_uniprot_sto_0,0.702757,0.897
7AOH,sequence_based_template_2,0.7021817,0.87
7AOH,custom_template_file_0,0.701635,0.933
7AOH,uniprot_distance_uniprot_sto_4,0.69874638,0.878
7AOH,pdb_interact_uniref_sto_3,0.69728649,0.89
7AOH,species_interact_uniref_sto_2,0.69624758,0.896
7AOH,uniprot_distance_uniref_sto_2,0.69545621,0.904
7AOH,ori_template_pipeline_1,0.69378304,0.91
7AOH,uniprot_distance_uniref_sto_0,0.69348794,0.897
7AOH,ori_template_pipeline_2,0.69193006,0.904
7AOH,default_4,0.68714428,0.901
7AOH,uniprot_distance_uniprot_sto_2,0.68684083,0.889
7AOH,pdb_interact_uniprot_sto_2,0.68234825,0.873
7AOH,default_3,0.68148416,0.915
7AOH,default_2,0.68055236,0.899
7AOH,uniprot_distance_uniprot_sto_3,0.67820305,0.903
7AOH,uniprot_distance_uniref_sto_1,0.67664593,0.889
7AOH,pdb_interact_uniref_sto_0,0.67622429,0.901
7AOH,species_interact_uniref_sto_0,0.67254066,0.903
7AOH,species_interact_uniref_sto_4,0.67073232,0.889
7AOH,species_interact_uniref_a3m_0,0.66331071,0.907
7AOH,species_interact_uniprot_sto_1,0.663297,0.886
7AOH,sequence_based_template_1,0.66004008,0.9
7AOH,ori_template_pipeline_4,0.65741575,0.887
7AOH,uniclust_oxmatch_a3m_2,0.65178794,0.91
7AOH,uniclust_oxmatch_a3m_0,0.64992714,0.921
7AOH,species_interact_uniref_sto_1,0.64747286,0.917
7AOH,pdb_interact_uniprot_sto_0,0.64627498,0.887
7AOH,sequence_based_template_3,0.63257325,0.901
7AOH,default_0,0.63183779,0.915
7AOH,species_interact_uniref_sto_3,0.63159269,0.901
7AOH,uniclust_oxmatch_a3m_3,0.62571412,0.897
7AOH,ori_template_pipeline_0,0.62216771,0.895
7AOH,pdb_interact_uniref_sto_1,0.61805004,0.886
7AOH,pdb_interact_uniprot_sto_1,0.61514795,0.89
7AOH,sequence_based_template_4,0.61337018,0.878
7AOH,uniprot_distance_uniprot_sto_1,0.60852897,0.891
7AOH,pdb_interact_uniref_sto_2,0.60522038,0.907
7AOH,species_interact_uniref_a3m_1,0.60465938,0.897
7AOH,species_interact_uniprot_sto_3,0.59755987,0.905
7AOH,ori_temp_pipeline_with_alphafold_models_0,0.59582734,0.747
7AOH,sequence_based_template_with_alphafold_0,0.59434938,0.747
7AOH,structure_temp_dimer_1,0.59315199,0.936
7AOH,species_interact_uniref_a3m_2,0.59279722,0.875
7AOH,custom_template_with_alphafold_models_0,0.59254032,0.747
7AOH,structure_temp_dimer_a_0,0.59065437,0.747
7AOH,ori_template_pipeline_3,0.58855933,0.905
7AOH,no_templates_3,0.58496004,0.582
7AOH,sequence_based_template_0,0.5807305,0.905
7AOH,uniprot_distance_uniref_sto_4,0.5774101,0.907
7AOH,uniprot_distance_uniref_sto_3,0.57623804,0.923
7AOH,uniclust_oxmatch_a3m_1,0.56826293,0.919
7AOH,pdb_interact_uniref_sto_4,0.5627774,0.903
7AOH,structure_temp_dimer_2,0.49907333,0.93
7AOH,no_templates_2,0.49398085,0.649
7AOH,custom_template_with_alphafold_models_3,0.37684983,0.699
7AOH,structure_temp_dimer_a_3,0.37623766,0.699
7AOH,sequence_based_template_with_alphafold_3,0.3761209,0.699
7AOH,ori_temp_pipeline_with_alphafold_models_3,0.3755365,0.699
7AOH,species_interact_uniref_a3m_3,0.32504764,0.835
7AOH,structure_temp_dimer_a_4,0.27111033,0.676
7AOH,custom_template_with_alphafold_models_4,0.27105582,0.676
7AOH,sequence_based_template_with_alphafold_4,0.26035172,0.676
7AOH,ori_temp_pipeline_with_alphafold_models_4,0.26034042,0.676
7AOH,ori_temp_pipeline_with_alphafold_models_2,0.25682467,0.716
7AOH,sequence_based_template_with_alphafold_2,0.25666454,0.716
7AOH,custom_template_with_alphafold_models_2,0.25492123,0.716
7AOH,structure_temp_dimer_a_2,0.25431857,0.716
7AOH,structure_temp_dimer_a_1,0.24117875,0.701
7AOH,ori_temp_pipeline_with_alphafold_models_1,0.24011067,0.701
7AOH,sequence_based_template_with_alphafold_1,0.23956752,0.701
7AOH,custom_template_with_alphafold_models_1,0.23792504,0.701
7AOH,uniclust_oxmatch_a3m_4,0.23067622,0.857
7AOH,no_templates_4,0.04496477,0.472
7AOH,no_templates_0,0.03711997,0.59
7AOH,no_templates_1,0.01643559,0.615
7AOH,species_interact_uniref_a3m_4,0.01532391,0.008
