Acceptable-or-better (a): count DockQ ≥ 0.23
Medium-or-better (b): count DockQ ≥ 0.49
High (c): count DockQ ≥ 0.80

hit rate = a/b/c 

5CBA hit rate =  10/10/3

5CBA,model_5_multimer_20220423_663901,0.44918886,0.78
5CBA,model_4_multimer_20220423_121312,0.44866279,0.746
5CBA,ranked_4,0.44866279,0.746
5CBA,model_4_multimer_20220423_663901,0.44858021,0.759
5CBA,model_5_multimer_20220423_296697,0.4485184,0.809
5CBA,model_1_multimer_20220423_294929,0.44850194,0.791
5CBA,model_3_multimer_20220423_296697,0.44841439,0.752
5CBA,model_5_multimer_20220423_862209,0.44838831,0.81
5CBA,model_1_multimer_20220423_296697,0.44824699,0.708
5CBA,model_5_multimer_20220423_294929,0.44820693,0.817
