TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7SU0,fold_7su0_1_model_4,0.37035698,0.592
7SU0,fold_7su0_4_model_3,0.37035644,0.645
7SU0,fold_7su0_1_model_1,0.37020007,0.647
7SU0,fold_7su0_5_model_3,0.37009835,0.65
7SU0,fold_7su0_3_model_4,0.37005278,0.646
7SU0,fold_7su0_4_model_4,0.37002811,0.62
7SU0,fold_7su0_3_model_2,0.36996216,0.649
7SU0,fold_7su0_4_model_1,0.36994278,0.659
7SU0,fold_7su0_3_model_0,0.36983004,0.667
7SU0,fold_7su0_3_model_1,0.36982724,0.659
7SU0,fold_7su0_4_model_0,0.36981586,0.649
7SU0,fold_7su0_5_model_1,0.36975855,0.653
7SU0,fold_7su0_1_model_2,0.36967033,0.648
7SU0,fold_7su0_5_model_2,0.3695361,0.635
7SU0,fold_7su0_5_model_0,0.36947533,0.654
7SU0,fold_7su0_3_model_3,0.36942694,0.679
7SU0,fold_7su0_1_model_0,0.36939159,0.669
7SU0,fold_7su0_4_model_2,0.36937949,0.71
7SU0,fold_7su0_5_model_4,0.36931431,0.623
7SU0,fold_7su0_2_model_0,0.36878839,0.934
7SU0,fold_7su0_2_model_3,0.36866996,0.918
7SU0,fold_7su0_1_model_3,0.36845261,0.596
7SU0,fold_7su0_2_model_1,0.368406,0.919
7SU0,fold_7su0_2_model_4,0.3683109,0.922
7SU0,fold_7su0_2_model_2,0.36800739,0.926
