TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7SJO,fold_7sjo_5_model_1,0.11488803,0.57
7SJO,fold_7sjo_4_model_3,0.11262821,0.551
7SJO,fold_7sjo_1_model_0,0.10590173,0.573
7SJO,fold_7sjo_5_model_2,0.10524338,0.575
7SJO,fold_7sjo_3_model_2,0.10492193,0.569
7SJO,fold_7sjo_1_model_2,0.10322884,0.571
7SJO,fold_7sjo_3_model_3,0.10021172,0.579
7SJO,fold_7sjo_1_model_1,0.09385207,0.567
7SJO,fold_7sjo_3_model_0,0.09090578,0.571
7SJO,fold_7sjo_4_model_0,0.08955937,0.616
7SJO,fold_7sjo_3_model_4,0.08694988,0.577
7SJO,fold_7sjo_4_model_2,0.08676274,0.586
7SJO,fold_7sjo_5_model_0,0.08538788,0.57
7SJO,fold_7sjo_1_model_4,0.08460225,0.569
7SJO,fold_7sjo_4_model_1,0.08396281,0.62
7SJO,fold_7sjo_2_model_4,0.08050629,0.559
7SJO,fold_7sjo_1_model_3,0.07987528,0.574
7SJO,fold_7sjo_2_model_2,0.07846223,0.619
7SJO,fold_7sjo_5_model_3,0.07315689,0.566
7SJO,fold_7sjo_4_model_4,0.07165034,0.562
7SJO,fold_7sjo_5_model_4,0.07067024,0.571
7SJO,fold_7sjo_3_model_1,0.06786505,0.571
7SJO,fold_7sjo_2_model_0,0.06707356,0.598
7SJO,fold_7sjo_2_model_1,0.06489729,0.598
7SJO,fold_7sjo_2_model_3,0.06454279,0.59
