TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7ZR7,fold_7zr7_4_model_1,0.65682036,0.537
7ZR7,fold_7zr7_4_model_2,0.64821005,0.538
7ZR7,fold_7zr7_4_model_0,0.64495635,0.527
7ZR7,fold_7zr7_3_model_4,0.64099413,0.506
7ZR7,fold_7zr7_5_model_4,0.63487595,0.522
7ZR7,fold_7zr7_3_model_0,0.61296421,0.843
7ZR7,fold_7zr7_5_model_1,0.61036694,0.515
7ZR7,fold_7zr7_3_model_3,0.60378331,0.52
7ZR7,fold_7zr7_5_model_0,0.60224032,0.51
7ZR7,fold_7zr7_1_model_2,0.60202301,0.792
7ZR7,fold_7zr7_5_model_2,0.5954631,0.508
7ZR7,fold_7zr7_2_model_0,0.59513122,0.515
7ZR7,fold_7zr7_1_model_3,0.59349293,0.532
7ZR7,fold_7zr7_2_model_2,0.59080964,0.515
7ZR7,fold_7zr7_1_model_0,0.59036469,0.847
7ZR7,fold_7zr7_3_model_1,0.5878678,0.493
7ZR7,fold_7zr7_3_model_2,0.58453417,0.859
7ZR7,fold_7zr7_2_model_3,0.57723629,0.513
7ZR7,fold_7zr7_2_model_4,0.57558429,0.846
7ZR7,fold_7zr7_2_model_1,0.55752277,0.453
7ZR7,fold_7zr7_4_model_3,0.55496001,0.516
7ZR7,fold_7zr7_4_model_4,0.5528149,0.511
7ZR7,fold_7zr7_1_model_1,0.54511994,0.506
7ZR7,fold_7zr7_5_model_3,0.52862668,0.522
7ZR7,fold_7zr7_1_model_4,0.48610899,0.522
