MODEL,PRED_DOCKQ
ranked_0_tidy,0.33796135
model_5_multimer_20220423_196616_tidy,0.33796135
model_5_multimer_20220423_050790_tidy,0.10611281
model_5_multimer_20220423_304319_tidy,0.09375647
model_5_multimer_20220423_931651_tidy,0.06822097
ranked_1_tidy,0.06763235
model_4_multimer_20220423_196616_tidy,0.06763235
model_4_multimer_20220423_050790_tidy,0.06414589
model_4_multimer_20220423_304319_tidy,0.05988991
model_4_multimer_20220423_285424_tidy,0.05835177
model_5_multimer_20220423_285424_tidy,0.0574719
model_2_multimer_20220423_050790_tidy,0.05610653
model_2_multimer_20220423_931651_tidy,0.05596225
model_1_multimer_20220423_196616_tidy,0.05577607
ranked_4_tidy,0.05577607
model_2_multimer_20220423_285424_tidy,0.05545269
model_1_multimer_20220423_285424_tidy,0.05441932
model_2_multimer_20220423_304319_tidy,0.05098553
model_3_multimer_20220423_050790_tidy,0.05096901
model_1_multimer_20220423_050790_tidy,0.05047643
model_2_multimer_20220423_196616_tidy,0.04853043
ranked_2_tidy,0.04853043
model_4_multimer_20220423_931651_tidy,0.04781756
model_1_multimer_20220423_304319_tidy,0.0464998
model_1_multimer_20220423_931651_tidy,0.04530895
model_3_multimer_20220423_931651_tidy,0.04043532
model_3_multimer_20220423_304319_tidy,0.04007675
model_3_multimer_20220423_285424_tidy,0.03964297
model_3_multimer_20220423_196616_tidy,0.03519077
ranked_3_tidy,0.03519077
