MODEL,PRED_DOCKQ
fold_7yqz_4_model_1,0.43708077
fold_7yqz_1_model_1,0.30568522
fold_7yqz_3_model_0,0.26261953
fold_7yqz_3_model_3,0.26230103
fold_7yqz_1_model_4,0.24751301
fold_7yqz_4_model_4,0.2217835
fold_7yqz_5_model_0,0.20120426
fold_7yqz_1_model_3,0.18032993
fold_7yqz_4_model_3,0.16212572
fold_7yqz_2_model_3,0.1591489
fold_7yqz_3_model_2,0.14306346
fold_7yqz_5_model_4,0.14183274
fold_7yqz_3_model_1,0.13885589
fold_7yqz_2_model_2,0.1371049
fold_7yqz_2_model_0,0.12422924
fold_7yqz_1_model_0,0.11440257
fold_7yqz_5_model_1,0.11367141
fold_7yqz_5_model_3,0.11148474
fold_7yqz_4_model_2,0.1027366
fold_7yqz_2_model_1,0.08960549
fold_7yqz_4_model_0,0.08144588
fold_7yqz_5_model_2,0.06544011
fold_7yqz_2_model_4,0.06386068
fold_7yqz_1_model_2,0.05830703
fold_7yqz_3_model_4,0.05581327
