TARGET,MODEL,PRED_DOCKQ,TRUE_DOCKQ
7YQZ,fold_7yqz_3_model_4,0.33352703,0.4
7YQZ,fold_7yqz_4_model_2,0.33345678,0.46
7YQZ,fold_7yqz_3_model_2,0.33229464,0.426
7YQZ,fold_7yqz_1_model_1,0.33207849,0.463
7YQZ,fold_7yqz_4_model_4,0.33112898,0.457
7YQZ,fold_7yqz_5_model_3,0.33109024,0.472
7YQZ,fold_7yqz_5_model_2,0.33066028,0.446
7YQZ,fold_7yqz_5_model_4,0.33065021,0.447
7YQZ,fold_7yqz_4_model_3,0.33052006,0.453
7YQZ,fold_7yqz_3_model_3,0.33036655,0.464
7YQZ,fold_7yqz_2_model_1,0.33025286,0.458
7YQZ,fold_7yqz_1_model_3,0.33015686,0.413
7YQZ,fold_7yqz_4_model_0,0.32994658,0.437
7YQZ,fold_7yqz_2_model_3,0.32941687,0.449
7YQZ,fold_7yqz_2_model_2,0.32919729,0.413
7YQZ,fold_7yqz_2_model_0,0.32895261,0.452
7YQZ,fold_7yqz_2_model_4,0.32889995,0.458
7YQZ,fold_7yqz_1_model_2,0.32886052,0.449
7YQZ,fold_7yqz_1_model_4,0.32881054,0.393
7YQZ,fold_7yqz_5_model_0,0.32875195,0.411
7YQZ,fold_7yqz_5_model_1,0.32827243,0.466
7YQZ,fold_7yqz_1_model_0,0.32799289,0.42
7YQZ,fold_7yqz_4_model_1,0.32760364,0.426
7YQZ,fold_7yqz_3_model_1,0.32752073,0.451
7YQZ,fold_7yqz_3_model_0,0.32690495,0.431
