epoch,step,train_mse,tuning_rank_regret,tuning_rank_spearman,val_loss,val_pearson_corr,val_rank_regret,val_rank_spearman,val_spearman_corr
0,15,,0.1713820993900299,-0.09563975036144257,0.14588914811611176,0.0026352880522608757,0.30985790491104126,0.10882636159658432,0.10387498885393143
0,15,0.14577308297157288,,,,,,,
1,31,,0.1850115805864334,-0.2761670649051666,0.14504578709602356,0.3737678527832031,0.3111383616924286,0.06669071316719055,0.36691755056381226
1,31,0.1458871066570282,,,,,,,
2,47,,0.18494583666324615,-0.2632736563682556,0.14792612195014954,0.3697444796562195,0.3111383616924286,0.05954786017537117,0.36785537004470825
2,47,0.14003242552280426,,,,,,,
3,63,,0.14365306496620178,-0.0848601832985878,0.1432826966047287,0.46615737676620483,0.3256714344024658,-0.1018037497997284,0.5119409561157227
3,63,0.14934131503105164,,,,,,,
4,79,,0.13940441608428955,-0.04992980137467384,0.1364298164844513,0.3390987813472748,0.3256714344024658,-0.07063492387533188,0.539340078830719
4,79,0.14149817824363708,,,,,,,
5,95,,0.15697287023067474,-0.09037089347839355,0.12554652988910675,0.4326896071434021,0.27541881799697876,0.06026935949921608,0.5640069842338562
5,95,0.12594982981681824,,,,,,,
6,111,,0.16294322907924652,-0.03547443449497223,0.09846457093954086,0.6253354549407959,0.31871476769447327,0.04997595027089119,0.6043035984039307
6,111,0.11169804632663727,,,,,,,
7,127,,0.1468120515346527,0.040154438465833664,0.07778678089380264,0.6874339580535889,0.24819859862327576,0.0449494943022728,0.6507413983345032
7,127,0.08280916512012482,,,,,,,
8,143,,0.1543065458536148,0.08067157864570618,0.06977999955415726,0.7219371199607849,0.228971466422081,0.14360269904136658,0.6809266209602356
8,143,0.07408080250024796,,,,,,,
9,159,,0.15040133893489838,0.12165087461471558,0.08829982578754425,0.7054674029350281,0.23280532658100128,0.1721019744873047,0.68985515832901
9,159,0.06944005936384201,,,,,,,
10,175,,0.13619516789913177,0.18418742716312408,0.06403415650129318,0.7521046996116638,0.23956254124641418,0.17659932374954224,0.6966108679771423
10,175,0.06256969273090363,,,,,,,
11,191,,0.11661355197429657,0.23770329356193542,0.06587693840265274,0.7530499696731567,0.24435976147651672,0.17027416825294495,0.7055113315582275
11,191,0.05996324121952057,,,,,,,
12,207,,0.11272286623716354,0.20171989500522614,0.06198906898498535,0.7606039047241211,0.24435976147651672,0.19098123908042908,0.7127888202667236
